name,attributeGroup,type,multiValue,featureRelevance,relevance,description,exampleValues,allowedValues,recommendedValues,reference
Besondere Merkmale,Artikelbezeichnung,STRING,False,TITLE,LOW,,"+ Lautsprecher MusicCast WX-010 schwarz, Nachtmodus, Filmmodus",,,
Anzahl drahtlose Surround-Lautsprecher,Lautsprecher,INTEGER,False,PRODUCT_DETAILS,LOW,,,,,
Warnhinweise,Hinweise,STRING,True,PRODUCT_DETAILS,LOW,,"ACHTUNG! Enthält Weizen. Nicht zum Verzehr geeignet!, Achtung! Neodym-Magnete sind kein Spielzeug! Nicht für Kinder unter 14 Jahren geeignet, Achtung! Nicht für Kinder unter 36 Monaten geeignet. Erstickungsgefahr aufgrund verschluckbarer Kleinteile., Achtung! Enthält Duftstoffe, die Allergien auslösen können., Achtung! Benutzung unter unmittelbarer Aufsicht von Erwachsenen.",,,
Anzahl Analog-Audio-Ausgänge,Anschlüsse,INTEGER,False,PRODUCT_DETAILS,LOW,,,,,
Anzahl drahtlose Stand-Lautsprecher,Lautsprecher,INTEGER,False,PRODUCT_DETAILS,LOW,,,,,
Wi-Fi-Standard,Netzwerk- und Verbindungsarten,STRING,True,PRODUCT_DETAILS,LOW,,"a, b, g, n, ac",,,
Anzahl drahtlose Subwoofer,Lautsprecher,INTEGER,False,PRODUCT_DETAILS,LOW,,,,,
Serie,Serie,STRING,False,,LOW,,,,,
Anzahl Digital-Audio-Ausgänge optisch,Anschlüsse,INTEGER,False,PRODUCT_DETAILS,LOW,,,,,
Anzahl AUX-Anschlüsse,Anschlüsse,INTEGER,False,PRODUCT_DETAILS,LOW,,,,,
Anzahl Stand-Lautsprecher,Lautsprecher,INTEGER,False,PRODUCT_DETAILS,LOW,,,,,
Lieferumfang,Allgemein,STRING,True,PRODUCT_DETAILS,MEDIUM,,"Fernbedienung, Bedienungsanleitung, Garantiekarte, Subwooferkabel, Lautsprecherkabel",,,
Musik-Streaming,Netzwerk- und Verbindungsarten,STRING,True,PRODUCT_DETAILS,LOW,,"Spotify, Deezer, vTuner, Napster, Tidal",,,
Breite Center-Lautsprecher,Maße & Gewicht,FLOAT,False,PRODUCT_DETAILS,MEDIUM,,,,,
Anzahl Surround-Lautsprecher,Lautsprecher,INTEGER,False,PRODUCT_DETAILS,LOW,,,,,
Lautsprecher Pre-Out Cinch,Anschlüsse,STRING,False,PRODUCT_DETAILS,LOW,,"Subwoofer PRE-OUT Cinch, Center PRE-OUT Cinch, 2. Zone PRE-OUT Cinch, Surround PRE-OUT Cinch",,,
Datenträgerformate integrierter Medienplayer,Audio- und Videowiedergabe,STRING,True,PRODUCT_DETAILS,LOW,,"DVD-RW, DVD-R, DVD, DVD+R DL, DVD+RW",,,
Typ LAN-Anschluss,Anschlüsse,STRING,False,PRODUCT_DETAILS,MEDIUM,,RJ-45-Ethernet,,,
Breite Front-Lautsprecher,Maße & Gewicht,FLOAT,False,PRODUCT_DETAILS,MEDIUM,,,,,
Anzahl Front-Lautsprecher,Lautsprecher,INTEGER,False,PRODUCT_DETAILS,LOW,,,,,
Unterstützte Videoformate,Audio- und Videowiedergabe,STRING,True,PRODUCT_DETAILS,LOW,,"MPEG-2, AVCHD, MPEG-1, MPEG4, Xvid HD",,,
Betriebsspannung,Stromversorgung,STRING,False,PRODUCT_DETAILS,LOW,,"220-240, 220, 100-240, 110-240, 240",,,
Stromverbrauch Betrieb,Stromversorgung,INTEGER,False,PRODUCT_DETAILS,LOW,,,,,
Gesamtleistung (RMS),Audio- und Videowiedergabe,FLOAT,False,"TITLE, FILTER, NAVIGATION, SEARCH, PRODUCT_DETAILS",MEDIUM,,,,,
Netzwerkfunktionalität,Netzwerk- und Verbindungsarten,STRING,True,PRODUCT_DETAILS,MEDIUM,,"DLNA, Spotify Connect, Bluetooth, Multiroom, Airplay",,,
Auflösungsstandard,Audio- und Videowiedergabe,STRING,False,PRODUCT_DETAILS,HIGH,,"4K Ultra HD, Full HD, WSVGA, WUXGA, WSXGA",,,
Anzahl Stationsspeicher UKW-Empfang,Audio- und Videowiedergabe,INTEGER,False,PRODUCT_DETAILS,LOW,,,,,
Tiefe Front-Lautsprecher,Maße & Gewicht,FLOAT,False,PRODUCT_DETAILS,MEDIUM,,,,,
Tiefe Hauptgerät,Maße & Gewicht,FLOAT,False,PRODUCT_DETAILS,MEDIUM,,,,,
Nennleistung Center-Lautsprecher,Audio- und Videowiedergabe,INTEGER,False,PRODUCT_DETAILS,LOW,,,,,
Tiefe Surround-Lautsprecher,Maße & Gewicht,FLOAT,False,PRODUCT_DETAILS,MEDIUM,,,,,
Anzahl HDMI-Eingänge,Anschlüsse,INTEGER,False,PRODUCT_DETAILS,MEDIUM,,,,,
Anzahl HDMI-Ausgänge,Anschlüsse,INTEGER,False,PRODUCT_DETAILS,MEDIUM,,,,,
Anzahl HDMI-Anschlüsse,Anschlüsse,INTEGER,False,PRODUCT_DETAILS,MEDIUM,,,,,
Klangeffekte,Audio- und Videowiedergabe,STRING,True,PRODUCT_DETAILS,HIGH,,"Dolby Digital Plus, Dolby Digital, DTS, Dolby TrueHD, DTS-HD",,,
Anzahl USB-Anschlüsse,Anschlüsse,INTEGER,False,PRODUCT_DETAILS,MEDIUM,,,,,
Breite Subwoofer,Maße & Gewicht,FLOAT,False,PRODUCT_DETAILS,MEDIUM,,,,,
Höhe Subwoofer,Maße & Gewicht,FLOAT,False,PRODUCT_DETAILS,MEDIUM,,,,,
Nennleistung Surround-Lautsprecher,Audio- und Videowiedergabe,INTEGER,False,PRODUCT_DETAILS,LOW,,,,,
Anzahl Lautsprecher,Lautsprecher,INTEGER,False,PRODUCT_DETAILS,MEDIUM,,,,,
Netzwerkstandard,Netzwerk- und Verbindungsarten,STRING,True,"TITLE, PRODUCT_DETAILS",HIGH,,"Bluetooth, WLAN, LAN (Ethernet), NFC, A2DP Bluetooth",,,
Breite Hauptgerät,Maße & Gewicht,FLOAT,False,PRODUCT_DETAILS,MEDIUM,,,,,
Stromverbrauch Stand-by,Stromversorgung,FLOAT,False,PRODUCT_DETAILS,MEDIUM,,,,,
Typ Video-Anschluss,Anschlüsse,STRING,True,PRODUCT_DETAILS,HIGH,,"HDMI, Component-Video, Composite Video, VGA, Scart",,,
Anzahl Analog-Audio-Eingänge,Anschlüsse,INTEGER,False,PRODUCT_DETAILS,MEDIUM,,,,,
Radiofunktionen,Audio- und Videowiedergabe,STRING,True,PRODUCT_DETAILS,MEDIUM,,"FM-Tuner, Internetradio, AM-Tuner, Digitalradio (DAB+), FM-Tuner mit RDS",,,
Tiefe Subwoofer,Maße & Gewicht,FLOAT,False,PRODUCT_DETAILS,MEDIUM,,,,,
Breite Surround-Lautsprecher,Maße & Gewicht,FLOAT,False,PRODUCT_DETAILS,MEDIUM,,,,,
Nennleistung Subwoofer,Audio- und Videowiedergabe,INTEGER,False,PRODUCT_DETAILS,MEDIUM,,,,,
Art Stromversorgung,Stromversorgung,STRING,False,PRODUCT_DETAILS,LOW,,"internes Netzteil, externes Netzteil",,,
Höhe Center-Lautsprecher,Maße & Gewicht,FLOAT,False,PRODUCT_DETAILS,MEDIUM,,,,,
Höhe Front-Lautsprecher,Maße & Gewicht,FLOAT,False,PRODUCT_DETAILS,MEDIUM,,,,,
Anzahl Subwoofer,Lautsprecher,INTEGER,False,PRODUCT_DETAILS,LOW,,,,,
Nennleistung Front-Lautsprecher,Audio- und Videowiedergabe,INTEGER,False,PRODUCT_DETAILS,LOW,,,,,
Lautsprecherkanäle,Audio- und Videowiedergabe,STRING,False,"TITLE, NAVIGATION, PRODUCT_DETAILS",HIGH,,"5.1, 2.1, 7.2, 7.1, 9.1",,"2.1, 5.1, 7.1",
Höhe Surround-Lautsprecher,Maße & Gewicht,FLOAT,False,PRODUCT_DETAILS,MEDIUM,,,,,
Gewicht,Maße & Gewicht,FLOAT,False,PRODUCT_DETAILS,MEDIUM,,,,,
Typ Audio-Anschluss,Anschlüsse,STRING,True,PRODUCT_DETAILS,LOW,,"Cinch, Klinke, AUX, Composite Video, optical",,,
"Anzahl Audio-Ausgänge 3,5 mm Klinke",Anschlüsse,INTEGER,False,PRODUCT_DETAILS,LOW,,,,,
