name,attributeGroup,type,multiValue,featureRelevance,relevance,description,exampleValues,allowedValues,recommendedValues,reference
Höhe,Maßangaben,FLOAT,False,"TITLE, VARIATION_THEME, PRODUCT_DETAILS",HIGH,,,,,
Durchmesser,Maßangaben,FLOAT,False,"VARIATION_THEME, PRODUCT_DETAILS",LOW,,,,,
Länge,Maßangaben,FLOAT,False,"VARIATION_THEME, PRODUCT_DETAILS",LOW,,,,,
Motiv,Optik/Stil,STRING,False,"VARIATION_THEME, PRODUCT_DETAILS",LOW,,Zeder,,,
Oberflächenbehandlung,Optik/Stil,STRING,False,"VARIATION_THEME, PRODUCT_DETAILS",LOW,,"gefrostet, bedruckt, geweißt, gewachst, gebeizt",,,
Oberflächenoptik,Optik/Stil,STRING,False,"VARIATION_THEME, PRODUCT_DETAILS",LOW,,"glänzend, Klavierlackoptik, hochglänzend, matt, seidenmatt",,,
Tiefe,Maßangaben,FLOAT,False,"VARIATION_THEME, PRODUCT_DETAILS",LOW,,,,,
Besondere Merkmale,Produktdetails,STRING,False,TITLE,MEDIUM,,"im Kunststofftopf, im Keramiktopf, im Zementtopf, 2er Set, in Keramikschale",,,
Inklusive Übertopf,Produktdetails,STRING,False,PRODUCT_DETAILS,MEDIUM,,"Ja, Nein",,,
Anlässe,Produktdetails,STRING,True,"NAVIGATION, PRODUCT_DETAILS",LOW,,"Weihnachten, Geburtstag, Valentinstag, Ostern, Vatertag",,Weihnachten,
Art Herstellung,Wissenswertes,STRING,False,PRODUCT_DETAILS,LOW,,"handgefertigt, maschinell",,,
Einsatzbereich,Produktdetails,STRING,True,PRODUCT_DETAILS,LOW,,"Indoor, Outdoor",,,
Ergänzende Maßangaben,Maßangaben,STRING,False,,LOW,,"Topf ca. 20x20 cm, Höhe mit Aufhängung: 45 cm, Durchmesser Topf: 10,5 cm, Maße (B/T/H): 17/6/17, 17/17/36 cm, der untere Durchmesser beträgt ca. 13cm und der obere Durchmesser beträgt ca. 15cm., Maße der Schale BxTxH: 22x15x6 cm",,,
Gewicht,Maßangaben,FLOAT,False,,LOW,,,,,
Hinweis Lieferumfang,Lieferung & Montage,STRING,True,PRODUCT_DETAILS,LOW,,Lieferung erfolgt ohne Dekoration,,,
Hinweis Maßangaben,Maßangaben,STRING,False,PRODUCT_DETAILS,LOW,,Alle Angaben sind ca.-Maße.,,,
Hinweis Zubehör,Hinweise,STRING,True,PRODUCT_DETAILS,LOW,,Silbervase,,,
Lieferumfang,Lieferung & Montage,STRING,True,PRODUCT_DETAILS,LOW,,"1 Glasvase, 3 Amarylliszweigen, 1 Vase, 1 Magnolienzweig, 1x Farnzweig 78 cm",,,
Lieferzustand,Lieferung & Montage,STRING,False,PRODUCT_DETAILS,LOW,,"montiert, teilmontiert, nur Füße zu montieren, teilmontiert, nur einhaken und Füße montieren, zerlegt, teilmontiert",,,
Material Pflanzgefäß,Material,STRING,True,PRODUCT_DETAILS,LOW,,"Kunststoff, Keramik, Zement",,,
Material Übertopf,Produktdetails,STRING,False,PRODUCT_DETAILS,LOW,,"Kunststofftopf, Keramik, Zementtopf, Keramiktopf, Kunststoff",,,
Materialzusammensetzung,Material,STRING,False,PRODUCT_DETAILS,LOW,,"Obermaterial: 100% Kunststoff, Obermaterial: 50% Kunststoff, 50% Polyester, Obermaterial: 70% Polyester, 30% Kunststoff, Obermaterial: 90% Kunststoff, 10% Polyester, Obermaterial: 90% Polyester, 10% Kunststoff",,,
Maße Übertopf,Maßangaben,STRING,True,PRODUCT_DETAILS,LOW,,"Kunststofftopf Ø ca. 15 cm, Höhe ca. 13 cm, Kunststofftopf Ø ca. 17 cm, Höhe ca. 14 cm, Kunststofftopf Ø ca. 17 cm, Höhe ca. 15 cm, Zementtopf Ø ca. 11 cm, Höhe ca. 10 cm, Kunststofftopf Ø ca. 12 cm, Höhe ca. 11 cm",,,
Pflegehinweise,Hinweise,STRING,True,PRODUCT_DETAILS,LOW,,"Bitte beachten Sie die Pflegehinweise gemäß dem beiliegenden Produkt- und Materialpass., trocken abwischbar, pflegeleicht, Bitte die Pflegehinweise gemäß unserem beiliegenden Produkt- und Materialpass beachten., feucht abwischbar",,,
Serie,Serie,STRING,False,PRODUCT_DETAILS,LOW,,"Sanseveria, Kunstgras, MIRAI, IVORY, Orchidee Creativ Green",,,
Serie Technischer Name,Serie,STRING,False,,LOW,,"MS#017387, MS#017390, MS#001653, MS#001652, Orchidee Creativ Green",,,
Set-Info,Produktdetails,STRING,False,,LOW,,"2, 3er Bund mit jeweils 3 Weidenkätzchen",,,
Set-Typ,Produktdetails,STRING,False,,LOW,,"Set, Spar-Set",,,
Farbe Übertopf,Produktdetails,STRING,False,PRODUCT_DETAILS,LOW,,"schwarz, grau, weiß, braun, creme",,,
Farbe Pflanzgefäß,Farbe,STRING,True,,LOW,,"weiß, schwarz, braun, goldfarben",,,
Herstellergarantie,Wissenswertes,STRING,False,PRODUCT_DETAILS,MEDIUM,,"2 Jahre gemäß den Garantie-Bedingungen, 8  Jahre gemäß den Garantie-Bedingungen, 5 Jahre gemäß den Garantie-Bedingungen, 6 Jahre gemäß den Garantie-Bedingungen, 10 Jahre gemäß den Garantie-Bedingungen",,,
Breite,Maßangaben,FLOAT,False,"VARIATION_THEME, PRODUCT_DETAILS",LOW,,,,,
Geschlecht,Allgemein,STRING,False,NAVIGATION,MEDIUM,,,"neutral, männlich, weiblich",,
Pflanzenart,Produktdetails,STRING,False,"TITLE, PRODUCT_DETAILS",MEDIUM,,"Orchidee, Gras, Orchidee Phalaenopsis, Bambus, Sukkulente",,,
Material,Produktdetails,STRING,False,"VARIATION_THEME, FILTER, PRODUCT_DETAILS",HIGH,,"Kunststoff, Polyester, Keramik, Natur, Metall",,,
Grundfarbe,Farbe,STRING,True,FILTER,HIGH,,,"lila, gelb, natur, schwarz, grün, silberfarben, grau, blau, braun, orange, weiß, goldfarben, rot, bunt, rosa",,
Farbe,Produktdetails,STRING,False,"VARIATION_THEME, TOPINFO, PRODUCT_DETAILS",HIGH,,"grün, weiß, rosa, lila, orange",,,
Wohnstil,Allgemein,STRING,True,PRODUCT_DETAILS,LOW,,"klassisch, Modern, vintage, Landhaus, Klassik",,,
Zielgruppe,Allgemein,STRING,True,NAVIGATION,LOW,,,"zielgruppenunabhängig, Babys, Jugendliche, Kinder, Erwachsene",,
Produktkennzeichnungen,Product Compliance,STRING,True,,MEDIUM,,"Artikelnummer, Chargennummer, Seriennummer, Kennnummer der Partie, Rahmennummer",,,
Wohnraum,Allgemein,STRING,True,,HIGH,,"Wohnzimmer, Flur, Esszimmer, Küche, Schlafzimmer",,,
Anzahl Teile,Produktdetails,INTEGER,False,"VARIATION_THEME, PRODUCT_DETAILS",HIGH,,,,,
Herstelleradresse (EWR) am Produkt,Product Compliance,STRING,False,,MEDIUM,,"Produkt verfügt über eine Kennzeichnung mit der Herstelleradresse (EWR), Produkt verfügt nicht über eine Kennzeichnung mit der Herstelleradresse (EWR), zu bearbeiten",,,
