name,attributeGroup,type,multiValue,featureRelevance,relevance,description,exampleValues,allowedValues,recommendedValues,reference
Besondere Merkmale,Produktdetails,STRING,False,TITLE,HIGH,,"mit Holzstiel, ohne Stiel",,,
Set-Typ,Produktdetails,STRING,False,TITLE,LOW,,"Set, Kombi-Set, Packung, Komplett-Set, Spar-Set",,,
Herstellergarantie,Hinweise,STRING,False,PRODUCT_DETAILS,HIGH,,"25 Jahre gemäß den Garantie-Bedingungen, 7 Jahre gemäß den Garantie-Bedingungen, 5 Jahre gemäß den Garantie-Bedingungen, 6 Jahre gemäß den Garantie-Bedingungen, 8 Jahre gemäß den Garantie-Bedingungen",,,
Passend für,Produktdetails,STRING,False,PRODUCT_DETAILS,HIGH,,GARDENA combisystem,,,
Material Stiel,Farbe & Material,STRING,True,PRODUCT_DETAILS,LOW,,"Holz, Aluminium, Stahl, Edelstahl, Kunststoff",,,
Arbeitsbreite,Maßangaben,FLOAT,False,"TITLE, PRODUCT_DETAILS",HIGH,,,,,
Länge Stiel maximal,Maßangaben,FLOAT,False,PRODUCT_DETAILS,LOW,,,,,
Serie,Serie,STRING,False,,LOW,,,,,
Set-Info,Produktdetails,STRING,False,TITLE,LOW,,,,,
Ausstattung,Produktdetails,STRING,True,PRODUCT_DETAILS,LOW,,"Stiel, Entleerungsaufsatz, Adapter für Aufsätze, Teleskopstiel",,,
Artikelhinweise,Hinweise,STRING,True,PRODUCT_DETAILS,HIGH,,Alle Angaben sind ca.-Angaben,,,
Material,Farbe & Material,STRING,False,"VARIATION_THEME, FILTER, PRODUCT_DETAILS",HIGH,,"Kunststoff, Stahl, Aluminium, Edelstahl, ABS-Kunststoff",,,
Holzart,Farbe & Material,STRING,False,"VARIATION_THEME, PRODUCT_DETAILS",MEDIUM,,"Esche, Ahorn, Eiche, Weißbuche, Eibe",,,
Grundfarbe,Farbe & Material,STRING,False,FILTER,HIGH,,,"lila, gelb, natur, schwarz, grün, silberfarben, grau, blau, braun, orange, weiß, goldfarben, rot, bunt, rosa",,
