name,attributeGroup,type,multiValue,featureRelevance,relevance,description,exampleValues,allowedValues,recommendedValues,reference
Fassungsvermögen Mixbehälter,Verarbeitungsmengen,FLOAT,False,PRODUCT_DETAILS,LOW,,,,,
Mitgelieferte Trommelraffeleinsätze,Standardzubehör,STRING,True,PRODUCT_DETAILS,LOW,,"1x Trommelraffeleinsatz, Streifen grob (Edelstahl), 1x Trommelraffeleinsatz, fein (Edelstahl), 1x Trommelraffeleinsatz, grob (Edelstahl), 4 Edelstahleinsätze (inklusive Reibekucheneinsatz), 1x Trommelraffeleinsatz, mittel (Edelstahl)",,,
Serie Technischer Name,Serie,STRING,False,,LOW,,"Smeg rot, Kitchenaid Liebesapfel-rot, Kitchenaid empire rot, Kitchenaid Onyx schwarz, Kitchenaid contur-silber",,,
Sonderzubehör,Sonderzubehör,STRING,True,PRODUCT_DETAILS,LOW,,"Fleischwolf 5FGA (Metall), Spritzgebäckvorsatz KCCA (Edelstahl), 3 l Schüssel (Edelstahl), Flexi-Rührer (Metall/Gummi), Exklusives Kochbuch mit vielen Rezepten finden Sie unter ""Bedienungsanleitung""",,,
Höhe mit hochgeklappten Motorkopf,Maße & Gewicht,FLOAT,False,PRODUCT_DETAILS,LOW,,,,,
Passendes separat bestellbares Zubehör (Artikelnummer/Herstellerbezeichnung),Standardzubehör,STRING,False,PRODUCT_DETAILS,LOW,,"Weiteres Zubehör können Sie dazu bestellen: Bestell-Nr. 26622420 Nudelvorsatz 5KSMPEXTA; Bestell-Nr. 50533448 Siebaufsatz 5KSMSFTA mit digitaler Waage; Bestell-Nr. 264912 Eisbereiteraufsatz 5KICA0WH; Bestell-Nr. 21647748 Gemüseschneidaufsatz 5KSMVSA; Bestell-Nr. 299975 Zerkleinereraufsatz 5KSM2FPA; Bestell-Nr. 73157128 «Nudelwalzenvorsatz 5KSMPSA; Bestell-Nr. 467354 Fleischwolfaufsatz 5FGA; Bestell-Nr. 467396 Zitruspressenaufsatz 5JE; Bestell-Nr. 50361119 Fleischwolfaufsatz 5KSMMGA; Bestell-Nr. 264292 Flexibler Flachrührer 5KFE5T; Bestell-Nr. 111957 Entsafteraufsatz 5KSM1JA; Bestell-Nr. 199372 Spiralschneideraufsatz 5KSM1APC; Bestell-Nr. 700462 Raviolivorsatz 5KRAV; Bestell-Nr. 797114 Schneebesen K45WW; Bestell-Nr. 327817 Getreidemühlenaufsatz 5KGM; Bestell-Nr. 93063563 Schneebesen KSM5THWWSS; Bestell-Nr. 83430927 Gemüseblattschneidvorsatz 5KSMSC; Bestell-Nr. 24448750 Knethaken 5KSM5THDHSS; Bestell-Nr. 78694220 Back-Set 5KSM5TH3PSS; Bestell-Nr. 60803469 Flachrührer 5KSM5THFBSS; Bestell-Nr. 158071 Küchenmaschinenschüssel »5K5THSBP«; Bestell-Nr. 45407557 Rührschüssel gehämmert 5KSM5SSBHM, Gleich mitbestellen: Bestell-Nr. 56896053 Knethaken SMDH01; Bestell-Nr. 61590613 Spritzschutzdeckel SMPS01; Bestell-Nr. 37641220 Quirl SMFB02;Bestell-Nr. 61423351 Fleischwolfaufsatz SMMG01; Bestell-Nr. 47733243 Gemüseschneidaufsatz SMSG01; Bestell-Nr. 25957524 Schneebesen SMWW02; Bestell-Nr. 95455861 Küchenmaschinenschüssel SMB401; Bestell-Nr. 75999057 Schneideaufsatz SMFC01;Bestell-Nr. 69517624 Lasagnewalzenvorsatz; Bestell-Nr. 78458028 Spaghettiwalzenvorsatz SMSC01; Bestell-Nr. 95458057 Eisbereiteraufsatz SMIC01; Bestell-Nr. 25865841 Tagliatelleschneidvorsatz SMTC01; Bestell-Nr. 97847915 Flexibler Flachrührer SMFB01; Bestell-Nr. 37357814 Nudelvorsatz SMPC01, Weiteres Zubehör gleich mitbestellen: Bestell-Nr. 544490 Küchenmaschinenschüssel »MUZ5ER2«; Bestell-Nr. 45051557 Multizerkleinerer-Set 5-in-1, MUZ45XTM1; Bestell-Nr. 287893 Getreidemühlenaufsatz MUZ5GM1; Bestell-Nr. 647949 Eisbereiteraufsatz MUZ5EB2; Bestell-Nr. 446020 Multizerkleinerer MUZ5MM1; Bestell-Nr. 30041230 Zitruspressenaufsatz MUZ5ZP1; 25494530 Nudelwalzenvorsatz Lifestyle Set PastaPassion MUZ5PP1; Bestell-Nr. 787225 Würfelschneideraufsatz MUZ5CC2; Bestell-Nr. 866927 Mixaufsatz MUZ5MX1; Bestell-Nr. 61040511 Durchlaufschnitzler Lifestyle Set VeggieLove MUZ5VL1; Bestell-Nr. 66126508 Mixaufsatz MUZ45MX1; Bestell-Nr. 10990011 Multizerkleinerer-Set MUZ45XCG1; Bestell-Nr. 670880 Lasagnewalzenvosatz MUZ5NV; Bestell-Nr. 816740 Fleischwolfaufsatz Lifestyle-Set BakingSensation MUZ5BS1; Bestell-Nr. 363005 Tagliatellewalzenvorsatz MUZ5NV2; Bestell-Nr. 489228 Spaghettiwalzenvorsatz MUZ5NV3; Bestell-Nr. 298735 Fleischwolfaufsatz MUZ5FW1, Weiteres Zubehör können Sie dazu bestellen: Bestell-Nr. 26622420 Nudelvorsatz 5KSMPEXTA; Bestell-Nr. 50533448 Siebaufsatz 5KSMSFTA mit digitaler Waage; Bestell-Nr. 264912 Eisbereiteraufsatz 5KICA0WH; Bestell-Nr. 21647748 Gemüseschneidaufsatz 5KSMVSA; Bestell-Nr. 299975 Zerkleinereraufsatz 5KSM2FPA; Bestell-Nr. 73157128 «Nudelwalzenvorsatz 5KSMPSA; Bestell-Nr. 467354 Fleischwolfaufsatz 5FGA; Bestell-Nr. 467396 Zitruspressenaufsatz 5JE; Bestell-Nr. 50361119 Fleischwolfaufsatz 5KSMMGA; Bestell-Nr. 264292 Flexibler Flachrührer 5KFE5T; Bestell-Nr. 111957 Entsafteraufsatz 5KSM1JA; Bestell-Nr. 199372 Spiralschneideraufsatz 5KSM1APC; Bestell-Nr. 700462 Raviolivorsatz 5KRAV; Bestell-Nr. 797114 Schneebesen K45WW; Bestell-Nr. 327817 Getreidemühlenaufsatz 5KGM; Bestell-Nr. 93063563 Schneebesen KSM5THWWSS; Bestell-Nr. 83430927 Gemüseblattschneidvorsatz 5KSMSC; Bestell-Nr. 24448750 Knethaken 5KSM5THDHSS; Bestell-Nr. 78694220 Back-Set 5KSM5TH3PSS; Bestell-Nr. 60803469 Flachrührer 5KSM5THFBSS; Bestell-Nr. 158071 Küchenmaschinenschüssel »5K5THSBP«, Weiteres Zubehör gleich mitbestellen: Bestell-Nr. 720809 Küchenmaschinenschüssel »MUZ4KR3«; Bestell-Nr. 722846 Mixaufsatz MUZ4MX2; Bestell-Nr. 45051557 Multizerkleinerer-Set 5-in-1, MUZ45XTM1; Bestell-Nr. 733292 Küchenmaschinenschüssel »MUZ4ER2«; Bestell-Nr. 314127 Spritzgebäckvorsatz MUZ45SV1; Bestell-Nr. 38539929 Zubehöraufbewahrungsständer; Bestell-Nr. 29367420 Durchlaufschnitzler MUZ4DS4; Bestell-Nr. 863766 Eisbereiteraufsatz MUZ4EB1; Bestell-Nr. 703980 Zerkleinereraufsatz MUZ4MM3; Bestell-Nr. 17698425 Zitruspressenaufsatz MUZ4ZP1; Bestell-Nr. 66126508 Mixaufsatz MUZ45MX1; Bestell-Nr. 10990011 Multizerkleinerer-Set MUZ45XCG1; Bestell-Nr. 352672 Getreidemühlenaufsatz MUZ4GM3; Bestell-Nr. 867255 Fleischwolfaufsatz MUZFW4",,,
Motorkopf,Handhabung & Komfort,STRING,False,PRODUCT_DETAILS,LOW,,"kippbar, nicht kippbar",,,
Mitgelieferte Messereinsätze,Standardzubehör,STRING,True,PRODUCT_DETAILS,LOW,,"1x Universalmesser, 2-Flügel (Edelstahl), 1x Knetmesser, 2-Flügel (Edelstahl), Universalmesser, 1x (Edelstahl), Ultrablade-/Universalmesser",,,
Kochzubereitungsfunktionen,Programme & Funktionen,STRING,True,PRODUCT_DETAILS,LOW,,"Kochen, Erhitzen, Schmoren, Braten, Dämpfen",,,
Warmhaltefunktion,Programme & Funktionen,FLOAT,False,PRODUCT_DETAILS,LOW,,,,,
