name,attributeGroup,type,multiValue,featureRelevance,relevance,description,exampleValues,allowedValues,recommendedValues,reference
Volumen,Maßangaben,FLOAT,False,"VARIATION_THEME, PRODUCT_DETAILS",LOW,,,,,
Serie Technischer Name,Serie,STRING,False,,LOW,,MS#013877 CS Koch-Systeme,,,
Serie,Serie,STRING,False,,LOW,,"Future, CIAO, Cheers, EXQUISITE, enzo",,,
Set-Info,Artikelbezeichnung,STRING,False,TITLE,LOW,,"8 Glashtrinkhalme, 16 Trinkhalme, 4 Bürsten, 6 x gebogen, 6 x gerade",,,
Breite,Maßangaben,FLOAT,False,"VARIATION_THEME, PRODUCT_DETAILS",LOW,,,,,
Besondere Merkmale,Artikelbezeichnung,STRING,False,TITLE,MEDIUM,,"mit Reinigungsbürste, Glastrinkhalme aus hochwertigem Borosilikatglas, 100 Halme, intelligenter Saughaken, Chromnickel-Edelstahl 18/10",,,
Gewicht,Maßangaben,FLOAT,False,PRODUCT_DETAILS,LOW,,,,,
Set-Bestandteile,Produktdetails,STRING,True,PRODUCT_DETAILS,LOW,,"1 Thermo-Sauciere, 2 Reinigungsbürsten, 1 Suppenkelle, 1 kg Blindbackkugeln, 8 Glastrinkhalme (4 gebogene + 4 gerade) 2 Reinigungsbürsten 1 Aufbewahrungssäckchen",,,
Durchmesser,Maßangaben,FLOAT,False,"VARIATION_THEME, PRODUCT_DETAILS",LOW,,,,,
Länge,Maßangaben,FLOAT,False,"VARIATION_THEME, PRODUCT_DETAILS",LOW,,,,,
Set-Typ,Artikelbezeichnung,STRING,False,TITLE,MEDIUM,,"Set, Spar-Set, Packung",,,
Material,Material,STRING,False,"VARIATION_THEME, FILTER, PRODUCT_DETAILS",HIGH,,"Edelstahl, Borosilikatglas, Kunststoff, Glas, Aluminium",,,
Höhe,Maßangaben,FLOAT,False,"VARIATION_THEME, PRODUCT_DETAILS",LOW,,,,,
Tiefe,Maßangaben,FLOAT,False,"VARIATION_THEME, PRODUCT_DETAILS",LOW,,,,,
Anzahl Teile,Artikelbezeichnung,INTEGER,False,"TITLE, VARIATION_THEME",MEDIUM,,,,,
Materialeigenschaften,Material,STRING,True,PRODUCT_DETAILS,LOW,,"geschmacksneutral, bruchfest, rostfrei, hitzebeständig, tiefkühlgeeignet",,,
Farbe,Produktdetails,STRING,False,"VARIATION_THEME, PRODUCT_DETAILS",HIGH,,"transparent, schwarz, edelstahlfarben, bunt, silberfarben",,,
Pflegehinweise,Hinweise,STRING,True,PRODUCT_DETAILS,MEDIUM,,"spülmaschinengeeignet, spülmaschinenfest, Handwäsche",,,
Art Montage,Produktdetails,STRING,True,PRODUCT_DETAILS,LOW,,"Saugnapf, kleben, selbstklebend, bohren, schrauben",,,
Ausstattung,Produktdetails,STRING,True,PRODUCT_DETAILS,LOW,,"4 Trinkhalme mit Reinigungsbürste, 4 Trinkhalme mit Reinigungsbürste und Spülkorb, 100 Trinkhalme, 12 Trinkhalme, 8 Trinkhalme mit Reinigungsbürste",,,
Lieferumfang,Produktdetails,STRING,True,PRODUCT_DETAILS,LOW,,"Batterien, Demobatterie, Batterie, Demobatterien",,,
Geschlecht,Allgemein,STRING,False,NAVIGATION,HIGH,,,"neutral, männlich, weiblich",,
Grundfarbe,Farbe,STRING,True,FILTER,HIGH,,,"lila, gelb, natur, schwarz, grün, silberfarben, grau, blau, braun, orange, weiß, goldfarben, rot, bunt, rosa",,
Zielgruppe,Allgemein,STRING,False,NAVIGATION,MEDIUM,,,"zielgruppenunabhängig, Babys, Jugendliche, Kinder, Erwachsene",,
