name,attributeGroup,type,multiValue,featureRelevance,relevance,description,exampleValues,allowedValues,recommendedValues,reference
Serie Technischer Name,Serie,STRING,False,,LOW,,"MS#000459 Zeller Present, MS#001721 Continenta, MS#000458 Zeller Present, MS#000058 KING, MS#009848 Continenta",,,
Lieferumfang,Hinweise,STRING,True,"NAVIGATION, PRODUCT_DETAILS",LOW,,"Auffangschale, Käsemesser, Servierplatte, Brettchenständer, Käsegabel",,Haube,
Set-Info,Artikelbezeichnung,STRING,False,TITLE,LOW,,"Schneidebrett aus Bambus 42x31x4 cm, mit Tablett, Brotmesser, Käseschaber, Wiegemesser",,,
Gewicht,Maßangaben,FLOAT,True,PRODUCT_DETAILS,LOW,,,,,
Materialeigenschaften,Material,STRING,True,PRODUCT_DETAILS,LOW,,"lebensmittelecht, geschmacksneutral, rutschfest, schnittfest, bruchfest",,,
Serie,Serie,STRING,False,,LOW,,"Nature, Profi, Nero, ONO Holz, Jamie Oliver",,,
Besondere Merkmale,Artikelbezeichnung,STRING,False,TITLE,LOW,,"Handarbeit, mit Saftrinne, mit Saftrille, auch als Backbrett geeignet, mit Griff",,,
Ausstattung,Produktdetails,STRING,True,PRODUCT_DETAILS,LOW,,"Saftrille, Griff, Auffangmulde, Öse zum Aufhängen, SoftGrip",,,
Höhe,Maßangaben,FLOAT,False,"VARIATION_THEME, PRODUCT_DETAILS",MEDIUM,,,,,
Pflegehinweise,Hinweise,STRING,True,PRODUCT_DETAILS,LOW,,"Handwäsche, mit feuchtem Tuch abwischbar, spülmaschinengeeignet, spülmaschinenfest",,,
Anzahl Teile,Artikelbezeichnung,INTEGER,False,"TITLE, VARIATION_THEME",LOW,,,,,
Herstelleradresse (EWR) am Produkt,Product Compliance,STRING,False,,LOW,,"Produkt verfügt nicht über eine Kennzeichnung mit der Herstelleradresse (EWR), Produkt verfügt über eine Kennzeichnung mit der Herstelleradresse (EWR)",,,
Länge,Maßangaben,FLOAT,False,"VARIATION_THEME, TOPINFO, PRODUCT_DETAILS",MEDIUM,,,,,
Breite,Maßangaben,FLOAT,False,"VARIATION_THEME, TOPINFO, PRODUCT_DETAILS",MEDIUM,,,,,
Set-Typ,Artikelbezeichnung,STRING,False,TITLE,LOW,,"Set, Inhalt, Packung, Spar-Set",,,
Material,Material,STRING,False,"TITLE, VARIATION_THEME, FILTER, PRODUCT_DETAILS",HIGH,,"Kunststoff, Bambus, Holz, Eichenholz, Olivenholz",,,
Farbe,Farbe,STRING,False,"VARIATION_THEME, TOPINFO",HIGH,,"natur, holzfarben, braun, bunt, weiß",,,
Durchmesser,Maßangaben,FLOAT,False,"VARIATION_THEME, PRODUCT_DETAILS",LOW,,,,,
Material Griffe,Material,STRING,True,PRODUCT_DETAILS,LOW,,"Holz, Kunststoff, Metall, Gold, Marmor",,,
Oberflächenbehandlung,Material,STRING,False,"VARIATION_THEME, PRODUCT_DETAILS",LOW,,"geölt, bedruckt, glasiert, lasiert, gelaugt",,,
Eigenschaften,Produktdetails,STRING,True,PRODUCT_DETAILS,LOW,,"klappbar, faltbar, zusammenklappbar",,,
Produktkennzeichnungen,Product Compliance,STRING,True,,LOW,,"Artikelnummer, Seriennummer, Kennnummer der Partie, Rahmennummer, Typennummer",,,
Geschlecht,Allgemein,STRING,False,NAVIGATION,MEDIUM,,,"neutral, männlich, weiblich",,
Grundfarbe,Farbe,STRING,True,FILTER,HIGH,,,"lila, gelb, natur, schwarz, grün, silberfarben, grau, blau, braun, orange, weiß, goldfarben, rot, bunt, rosa",,
Zielgruppe,Allgemein,STRING,False,NAVIGATION,MEDIUM,,,"zielgruppenunabhängig, Babys, Jugendliche, Kinder, Erwachsene",,
