name,attributeGroup,type,multiValue,featureRelevance,relevance,description,exampleValues,allowedValues,recommendedValues,reference
Set-Typ,Artikelbezeichnung,STRING,False,TITLE,LOW,,"Set, Packung, Spar-Set",,,
Relevanz Batteriegesetz,Product Compliance,STRING,False,,LOW,,"Produkt fällt unter das Batteriegesetz, Produkt fällt nicht unter das Batteriegesetz",,,
Set-Info,Artikelbezeichnung,STRING,False,,LOW,,Geschenk-Set,,,
Gewicht,Maßangaben,FLOAT,False,PRODUCT_DETAILS,LOW,,,,,
Länge,Maßangaben,FLOAT,False,"VARIATION_THEME, PRODUCT_DETAILS",LOW,,,,,
Anzahl Batterien,Stromversorgung,INTEGER,False,"VARIATION_THEME, PRODUCT_DETAILS",LOW,,,,,
Batterie-/Akku-Technologie,Stromversorgung,STRING,False,PRODUCT_DETAILS,LOW,,"1,5-V-Mignon (LR6/AA), 1,5-V-Micro (LR03/AAA), 4,5-V-Flachbatterie (3LR12), 6-V-Flatpack (J), Nickel-Metallhydrid (NiMH)",,,
Film / Serie,Produktdetails,STRING,False,,LOW,,"KiKANiNCHEN, Benjamin Blümchen, Superman, Nintendo, Pokémon",,,
Filmfigur,Produktdetails,STRING,False,,LOW,,"Benjamin Blümchen, Stormtrooper, Superman, Barbie, Beutolomäus",,,
Lieferzustand Batterien / Akkus,Hinweise,STRING,False,PRODUCT_DETAILS,LOW,,"Keine Batterien beigelegt, Batterie beigelegt, Batterien beigelegt, Batterien im Produkt eingebaut, Akkus im Produkt eingebaut",,,
Serie,Serie,STRING,False,,MEDIUM,,"Edda, BLUE, Stanley, Kuschelzoo, GREEN Bio",,,
Serie Technischer Name,Serie,STRING,False,,MEDIUM,,"15_1_Sigikid Blue, 15_1_Sigikid GREEN Bio, 15_1_Sterntaler_Emmi Girl, 15_1_NICI_My First NICI, 15_1_Sterntaler_Erik",,,
Anzahl Teile,Artikelbezeichnung,INTEGER,False,"TITLE, VARIATION_THEME",LOW,,,,,
Materialzusammensetzung,Material,STRING,False,PRODUCT_DETAILS,LOW,,"Obermaterial: 100% Polyester, Obermaterial: 100% Polyester. Füllung: 100% Polyesterwatte, Obermaterial: 100% Baumwolle. Wattierung: 100% Polyester, Obermaterial: 60% Baumwolle, 40% Polyester. Obermaterial 2: 100% Polyester, Obermaterial: 100% Polyester. Obermaterial 2: 95% Baumwolle, 5% Elasthan. Obermaterial 3: 75% Baumwolle, 25% Polyester",,,
Breite,Maßangaben,FLOAT,False,"VARIATION_THEME, PRODUCT_DETAILS",MEDIUM,,,,,
Warnhinweise,Hinweise,STRING,True,"LEGAL, PRODUCT_DETAILS",HIGH,,"Es liegen keine Warnhinweise vor, Achtung! Enthält Lithium-Akku. Unbedingt Bedienungsanleitung beachten., Achtung! Nicht geeignet für Kinder unter 3 Jahren. Erstickungsgefahr aufgrund verschluckbarer Kleinteile. Aufbau durch einen Erwachsenen. Nicht in Ohrnähe anwenden. Missbrauch kann zu Gehörschäden führen., Achtung! Nicht in Ohrnähe anwenden. Missbrauch kann zu Gehörschäden führen., Achtung! Bitte lassen Sie Ihr Kind niemals unbeaufsichtigt mit dem Spielbogen zurück. Bitte stellen Sie den Artikel dem Kind nur in vollständig aufgebautem Zustand zur Verfügung",,,
Art Stromversorgung,Stromversorgung,STRING,True,PRODUCT_DETAILS,LOW,,"Batteriebetrieb, Solarbetrieb, externes Netzteil, USB-Anschluss, Akku (fest eingebaut)",,,
Besondere Merkmale,Artikelbezeichnung,STRING,False,TITLE,LOW,,"Made in Europe, mit Bluetooth Soundbox, ca. 25 cm, mit Musik, mit Waschhandschuh und Kinderhandtuch",,,
Ausstattung,Produktdetails,STRING,True,PRODUCT_DETAILS,LOW,,"mit Befestigungsband, Bindebänder, mit Befestigungsbändern, Bindband",,,
Lieferumfang,Produktdetails,STRING,True,PRODUCT_DETAILS,LOW,,"Bluetooth-Soundbox, Geschenkbox, Batterien, Demobatterien, Demobatterie",,,
Material,Material,STRING,False,"VARIATION_THEME, FILTER, PRODUCT_DETAILS",HIGH,,"Plüsch, Polyester, Baumwolle, Flauschstoff, Nicki",,,
Farbe,Farbe,STRING,False,VARIATION_THEME,HIGH,,"bunt, weiß, grau, blau, rosa",,,
Anlässe,Produktdetails,STRING,True,NAVIGATION,HIGH,,"Geburt, Taufe, Geburtstag, Ostern, Weihnachten",,Weihnachten,
Höhe,Maßangaben,FLOAT,False,"VARIATION_THEME, PRODUCT_DETAILS",HIGH,,,,,
Produktkennzeichnungen,Hinweise,STRING,True,,LOW,,"Artikelnummer, Seriennummer, Kennnummer der Partie, Rahmennummer, Typennummer",,,
Tiefe,Maßangaben,FLOAT,False,"VARIATION_THEME, PRODUCT_DETAILS",LOW,,,,,
Anzahl Melodien,Produktdetails,INTEGER,False,PRODUCT_DETAILS,MEDIUM,,,,,
Funktionen,Produktdetails,STRING,False,"VARIATION_THEME, PRODUCT_DETAILS",MEDIUM,,"herausnehmbares Spielwerk, herausnehmbare Spieluhr, Soundeffekte, wasserfestes Spielwerk, herausnehmbares Musikwerk",,,
Melodien,Produktdetails,STRING,True,PRODUCT_DETAILS,MEDIUM,,"La-Le-Lu, Brahms Wiegenlied, Schlafe, mein Prinzchen, Guten Abend,gute Nacht, Alle Vögel sind schon da",,,
Pflegehinweise,Hinweise,STRING,True,PRODUCT_DETAILS,MEDIUM,,"waschbar, 30°C Maschinenwäsche, 30°C Schonwäsche, 40°C Maschinenwäsche, abwaschbar",,,
Geschlecht,Allgemein,STRING,False,NAVIGATION,HIGH,,,"neutral, männlich, weiblich",,
Grundfarbe,Farbe,STRING,True,FILTER,HIGH,,,"lila, gelb, natur, schwarz, grün, silberfarben, grau, blau, braun, orange, weiß, goldfarben, rot, bunt, rosa",,
Zielgruppe,Allgemein,STRING,False,NAVIGATION,HIGH,,,"zielgruppenunabhängig, Babys, Jugendliche, Kinder, Erwachsene",,
Altersempfehlung,Hinweise,STRING,False,"LEGAL, PRODUCT_DETAILS",HIGH,,,"ab 15 Jahren, ab 11 Jahren, ab 6 Monaten, ab 12 Monaten, ab 13 Jahren, ab 10 Jahren, ab 12 Jahren, ab 14 Jahren, ab 16 Jahren, für Erwachsene, ab 17 Jahren, ab 18 Jahren, ab 18 Monaten, ab 3 Monaten, ab 4 Jahren, ab 9 Monaten, ab 3 Jahren, Es liegt keine Altersempfehlung vor, ab 5 Jahren, ab 2 Jahren, ab 6 Jahren, ab 7 Jahren, ab 8 Jahren, ab 9 Jahren, ab Geburt",,
