name,attributeGroup,type,multiValue,featureRelevance,relevance,description,exampleValues,allowedValues,recommendedValues,reference
Empfohlene Rasenfläche,Produktdetails,FLOAT,False,PRODUCT_DETAILS,LOW,,,,,
Schnitthöhe minimal,Technische Daten,FLOAT,False,PRODUCT_DETAILS,LOW,,,,,
Schnitthöhe maximal,Technische Daten,FLOAT,False,PRODUCT_DETAILS,LOW,,,,,
Volumen Auffangbehälter,Produktdetails,FLOAT,False,PRODUCT_DETAILS,LOW,,,,,
Serie,Serie,STRING,False,,LOW,,,,,
Set-Info,Produktdetails,STRING,False,TITLE,LOW,,,,,
Besondere Merkmale,Produktdetails,STRING,False,TITLE,LOW,,,,,
Arbeitsbreite,Produktdetails,FLOAT,False,"TITLE, PRODUCT_DETAILS",HIGH,,,,,
Art Antrieb,Technische Daten,STRING,False,PRODUCT_DETAILS,LOW,,"Riemenantrieb, riemenloser Bürstenantrieb, Radantrieb",,,
Drehzahl maximal,Technische Daten,FLOAT,False,PRODUCT_DETAILS,LOW,,,,,
Geräuschpegel,Technische Daten,FLOAT,False,PRODUCT_DETAILS,LOW,,,,,
Herstellergarantie,Hinweise,STRING,False,PRODUCT_DETAILS,LOW,,"3 Jahre gemäß den Garantie-Bedingungen, 7 Jahre gemäß den Garantie-Bedingungen, 5 Jahre gemäß den Garantie-Bedingungen, 6 Jahre gemäß den Garantie-Bedingungen, 8 Jahre gemäß den Garantie-Bedingungen",,,
Länge,Maßangaben,FLOAT,False,"VARIATION_THEME, PRODUCT_DETAILS",LOW,,,,,
Breite,Maßangaben,FLOAT,False,"VARIATION_THEME, PRODUCT_DETAILS",LOW,,,,,
Durchmesser Kehrbürste,Produktdetails,FLOAT,False,PRODUCT_DETAILS,LOW,,,,,
Funktionen,Produktdetails,STRING,False,"VARIATION_THEME, PRODUCT_DETAILS",MEDIUM,,"schwenkbare Kehrbürste, höhenverstellbare Kehrbürste, separater Bürsten- und Radantrieb, höhenverstellbarer Lenker, stufenlose Bürstendruckregulierung",,,
Leistung in kW,Technische Daten,FLOAT,False,PRODUCT_DETAILS,HIGH,,,,,
Hubraum,Technische Daten,FLOAT,False,PRODUCT_DETAILS,LOW,,,,,
Radgröße hinten,Maßangaben,FLOAT,False,PRODUCT_DETAILS,LOW,,,,,
Leistung in PS,Technische Daten,FLOAT,False,PRODUCT_DETAILS,LOW,,,,,
Geschwindigkeit maximal,Technische Daten,FLOAT,False,PRODUCT_DETAILS,LOW,,,,,
Modell Motor,Technische Daten,STRING,False,PRODUCT_DETAILS,MEDIUM,,"TG720S, TG570, TG 720ES, TG570E, TG720ES",,,
Anzahl Rückwärtsgänge,Technische Daten,INTEGER,False,PRODUCT_DETAILS,MEDIUM,,,,,
Set-Typ,Produktdetails,STRING,False,TITLE,LOW,,"Set, Kombi-Set, Packung, Komplett-Set, Spar-Set",,,
Gewicht,Maßangaben,FLOAT,False,PRODUCT_DETAILS,HIGH,,,,,
Farbe,Farbe & Material,STRING,False,"VARIATION_THEME, PRODUCT_DETAILS",HIGH,,"gelb, schwarz, grün, blau, lila",,,
Fassungsvermögen Tank,Technische Daten,FLOAT,False,PRODUCT_DETAILS,LOW,,,,,
Höhe,Maßangaben,FLOAT,False,"VARIATION_THEME, PRODUCT_DETAILS",LOW,,,,,
Anzahl Vorwärtsgänge,Technische Daten,INTEGER,False,PRODUCT_DETAILS,MEDIUM,,,,,
Startsystem,Technische Daten,STRING,True,PRODUCT_DETAILS,LOW,,"Seilstart, Zündschlüssel, Elektrostart",,,
Ausstattung,Produktdetails,STRING,True,PRODUCT_DETAILS,HIGH,,"Kehrbürste, beweglicher Grasabweiser, Behälterverriegelung, Kindersicherung, Seitenbürste",,,
Art Motor,Technische Daten,STRING,True,PRODUCT_DETAILS,LOW,,"Viertakt, Zweitakt, Zweizylinder, Einzylinder, Benzinmotor",,,
Artikelhinweise,Hinweise,STRING,True,PRODUCT_DETAILS,HIGH,,Alle Angaben sind ca.-Angaben,,,
Lieferumfang,Produktdetails,STRING,True,PRODUCT_DETAILS,LOW,,"Schneeräumschild, Ladegerät, Akku",,,
Art Kraftstoff,Technische Daten,STRING,True,PRODUCT_DETAILS,MEDIUM,,"Benzin, Super, E10, Zweitaktgemisch, Diesel",,,
Kehrleistung,Produktdetails,FLOAT,False,PRODUCT_DETAILS,LOW,,,,,
Grundfarbe,Farbe & Material,STRING,False,FILTER,HIGH,,,"lila, gelb, natur, schwarz, grün, silberfarben, grau, blau, braun, orange, weiß, goldfarben, rot, bunt, rosa",,
