name,attributeGroup,type,multiValue,featureRelevance,relevance,description,exampleValues,allowedValues,recommendedValues,reference
Anzahl Gewichte 1 kg,Produktdetails,INTEGER,False,PRODUCT_DETAILS,LOW,,,,,
"Anzahl Gewichte 1,5 kg",Produktdetails,INTEGER,False,PRODUCT_DETAILS,LOW,,,,,
Anzahl Gewichte 12 kg,Produktdetails,INTEGER,False,PRODUCT_DETAILS,LOW,,,,,
Anzahl Gewichte 15 kg,Produktdetails,INTEGER,False,PRODUCT_DETAILS,LOW,,,,,
Anzahl Gewichte 16 kg,Produktdetails,INTEGER,False,PRODUCT_DETAILS,LOW,,,,,
Anzahl Gewichte 2 kg,Produktdetails,INTEGER,False,PRODUCT_DETAILS,LOW,,,,,
Anzahl Gewichte 20 kg,Produktdetails,INTEGER,False,PRODUCT_DETAILS,LOW,,,,,
Anzahl Gewichte 3 kg,Produktdetails,INTEGER,False,PRODUCT_DETAILS,LOW,,,,,
Anzahl Gewichte 4 kg,Produktdetails,INTEGER,False,PRODUCT_DETAILS,LOW,,,,,
Anzahl Gewichte 6 kg,Produktdetails,INTEGER,False,PRODUCT_DETAILS,LOW,,,,,
Anzahl Gewichte 7 kg,Produktdetails,INTEGER,False,PRODUCT_DETAILS,LOW,,,,,
Anzahl Gewichte 8 kg,Produktdetails,INTEGER,False,PRODUCT_DETAILS,LOW,,,,,
"Durchmesser Gewichte 1,25 kg",Maße & Gewicht,FLOAT,False,PRODUCT_DETAILS,LOW,,,,,
"Durchmesser Gewichte 2,5 kg",Maße & Gewicht,FLOAT,False,PRODUCT_DETAILS,LOW,,,,,
Durchmesser Gewichte 5 kg,Maße & Gewicht,FLOAT,False,PRODUCT_DETAILS,LOW,,,,,
Stärke Gewichte 2 kg,Maße & Gewicht,FLOAT,False,PRODUCT_DETAILS,LOW,,,,,
Durchmesser Gewichte 12 kg,Maße & Gewicht,FLOAT,False,PRODUCT_DETAILS,LOW,,,,,
Durchmesser Kurzhantelstange,Maße & Gewicht,FLOAT,False,PRODUCT_DETAILS,LOW,,,,,
"Stärke Gewichte 1,25 kg",Maße & Gewicht,FLOAT,False,PRODUCT_DETAILS,LOW,,,,,
