name,attributeGroup,type,multiValue,featureRelevance,relevance,description,exampleValues,allowedValues,recommendedValues,reference
Anzahl Programme,Produktdetails,INTEGER,False,PRODUCT_DETAILS,LOW,,,,,
Batterie-/Akku-Technologie,Stromversorgung,STRING,False,PRODUCT_DETAILS,LOW,,"1,5-V-Mignon (LR6/AA), 4,5-V-Flachbatterie (3LR12), 6-V-Flatpack (J), Nickel-Metallhydrid (NiMH), 1,5-V-Lady (HR1/N)",,,
Materialeigenschaften,Farbe & Material,STRING,True,PRODUCT_DETAILS,LOW,,"witterungsbeständig, UV-beständig, frostresistent",,,
Farbe,Farbe & Material,STRING,False,"VARIATION_THEME, PRODUCT_DETAILS",LOW,,"schwarz, silberfarben, grau, lila, gelb",,,
Serie,Serie,STRING,False,,LOW,,,,,
Set-Info,Produktdetails,STRING,False,TITLE,LOW,,,,,
Anzahl Batterien,Stromversorgung,INTEGER,False,"VARIATION_THEME, PRODUCT_DETAILS",LOW,,,,,
Länge,Maßangaben,FLOAT,False,"VARIATION_THEME, PRODUCT_DETAILS",HIGH,,,,,
Passend für,Produktdetails,STRING,False,PRODUCT_DETAILS,LOW,,"Gewächshäuser, alle smart system Sets",,,
Breite,Maßangaben,FLOAT,False,"VARIATION_THEME, PRODUCT_DETAILS",HIGH,,,,,
Funktionen,Produktdetails,STRING,False,"VARIATION_THEME, PRODUCT_DETAILS",LOW,,"Steuerung per App, automatisches Ein-/Ausschalten, Kontrolle des Wasserverbrauchs, automatische Bewässerung, Kindersicherung",,,
Besondere Merkmale,Produktdetails,STRING,False,TITLE,MEDIUM,,"Steuerung über App, Wasserverteiler, Erweiterungsmodul, Steuerteil 9 V, Erweiterungsset",,,
Durchmesser Anschluss,Produktdetails,STRING,False,PRODUCT_DETAILS,LOW,,"1/2, 3/4, 1, 2, 1 1/2",,,
Set-Typ,Produktdetails,STRING,False,TITLE,LOW,,"Set, Packung, Spar-Set",,,
Höhe,Maßangaben,FLOAT,False,"VARIATION_THEME, PRODUCT_DETAILS",HIGH,,,,,
Art Stromversorgung,Stromversorgung,STRING,True,PRODUCT_DETAILS,LOW,,"Batteriebetrieb, Solarbetrieb, externes Netzteil, Akku (fest eingebaut), internes Netzteil",,,
Kompatible Smart-Home-Systeme,Produktdetails,STRING,True,PRODUCT_DETAILS,LOW,,"Apple HomeKit, Medion Smart-Home, Blyss Smart Home, Funkschaltsystem Otio, Smart Control App by AwoX",,,
Ausstattung,Produktdetails,STRING,True,PRODUCT_DETAILS,LOW,,"LC-Display, Wassersensor, Vorfilter",,,
Artikelhinweise,Hinweise,STRING,True,PRODUCT_DETAILS,HIGH,,Alle Angaben sind ca.-Angaben,,,
Lieferumfang,Produktdetails,STRING,True,PRODUCT_DETAILS,LOW,,"Hahnverbinder, 1 x programmierbarer Wasserausgang , Hahnanschluss, Vorfilter, Batterien nicht im Lierferumfang enthalten, Batterien, 2 x programmierbarer Wasserausgang, 2 x Feuchtigkeitssensor, Hahnanschluss, Vorfilter, Batterien nicht im Lierferumfang enthalten, Kurzanleitung",,,
Geschlecht,Allgemein,STRING,False,NAVIGATION,LOW,,,"neutral, männlich, weiblich",,
Grundfarbe,Farbe & Material,STRING,False,FILTER,HIGH,,,"lila, gelb, natur, schwarz, grün, silberfarben, grau, blau, braun, orange, weiß, goldfarben, rot, bunt, rosa",,
Zielgruppe,Allgemein,STRING,False,NAVIGATION,LOW,,,"zielgruppenunabhängig, Babys, Jugendliche, Kinder, Erwachsene",,
