name,attributeGroup,type,multiValue,featureRelevance,relevance,description,exampleValues,allowedValues,recommendedValues,reference
Set-Info,Artikelbezeichnung,STRING,False,TITLE,LOW,,,,,
Warnhinweise,Hinweise,STRING,True,"LEGAL, PRODUCT_DETAILS",HIGH,,"Es liegen keine Warnhinweise vor, Achtung! Enthält Lithium-Akku. Unbedingt Bedienungsanleitung beachten., Achtung! Nicht geeignet für Kinder unter 3 Jahren. Erstickungsgefahr aufgrund verschluckbarer Kleinteile. Aufbau durch einen Erwachsenen. Nicht in Ohrnähe anwenden. Missbrauch kann zu Gehörschäden führen., Achtung! Nicht in Ohrnähe anwenden. Missbrauch kann zu Gehörschäden führen., Achtung! Bitte lassen Sie Ihr Kind niemals unbeaufsichtigt mit dem Spielbogen zurück. Bitte stellen Sie den Artikel dem Kind nur in vollständig aufgebautem Zustand zur Verfügung",,,
Höhe Sitz,Maßangaben,FLOAT,False,PRODUCT_DETAILS,LOW,,,,,
Lieferzustand Batterien / Akkus,Product Compliance,STRING,False,,LOW,,"Batterie beigelegt, Akku im Produkt eingebaut, Batterien im Produkt eingebaut, Keine Batterien beigelegt, Akkus im Produkt eingebaut",,,
Volumen Schaufel,Produktdetails,FLOAT,False,PRODUCT_DETAILS,LOW,,,,,
Belastbarkeit maximal,Produktdetails,FLOAT,False,PRODUCT_DETAILS,LOW,,,,,
Anzahl Teile,Artikelbezeichnung,INTEGER,False,"TITLE, VARIATION_THEME",LOW,,,,,
Film / Serie,Produktdetails,STRING,False,NAVIGATION,LOW,,"Feuerwehrmann Sam, Mickey Mouse, Disney Cars, Barbie, Batman",,"My little Pony, Paw Patrol, Feuerwehrmann Sam, Peanuts, Barbie, Bibi Blocksberg, Batman, Die Minions, Die Sendung mit der Maus, Mascha und der Bär, Bob der Baumeister, PJ Masks, Biene Maja, Heidi, Der kleine Prinz, Dragons, Die Schlümpfe, Mia and Me, Bibi & Tina, KiKANiNCHEN, Peppa Wutz, Jurassic World",
Serie,Serie,STRING,False,,LOW,,"Tut Tut Baby Flitzer, Giga Trucks, Power Worker, Truxx, Worxx",,,
Anzahl Batterien,Stromversorgung,INTEGER,False,"VARIATION_THEME, PRODUCT_DETAILS",LOW,,,,,
Ausstattung Fahrerhaus,Produktdetails,STRING,True,PRODUCT_DETAILS,LOW,,"kippbares Fahrerhaus, Türen zum Öffnen, klappbare Außenspiegel, Sicht auf den Motorblock möglich",,,
Mitgeliefertes Zubehör,Produktdetails,STRING,True,PRODUCT_DETAILS,MEDIUM,,"Spielfahrzeug, Anhänger, Figur, Spielzeugauto, Spielfahrzeuge",,,
Art Stromversorgung,Stromversorgung,STRING,True,PRODUCT_DETAILS,LOW,,"Batterie, Akku, USB-Anschluss, Solarbetrieb, Netzanschluss",,,
Batterie-/Akku-Technologie,Stromversorgung,STRING,True,PRODUCT_DETAILS,LOW,,"1,5-V-Micro (LR03/AAA), 1,5-V-Mignon (LR6/AA), 1,5-V-LR44, 1,5-V-LR41, 4,5-V-Flachbatterie (3LR12)",,,
Maßstab,Maßangaben,STRING,False,PRODUCT_DETAILS,LOW,,"1:16, 1:24, 1:50, 1:32, 1:87",,,
Ausstattung Schaufelbagger,Produktdetails,STRING,True,PRODUCT_DETAILS,LOW,,"beweglicher Baggerarm, mit Schaufel, 360° drehbar, Handhebel, klappbare Außenspiegel",,,
Ausstattung Fahrwerk,Produktdetails,STRING,True,PRODUCT_DETAILS,LOW,,"Profilreifen, Lenkbare und geländegängige Pendelachse, 4-Radlenkung, Lenkbare und geländegängige Pendelvorderachse, Weichreifen",,,
Ausstattung,Produktdetails,STRING,True,PRODUCT_DETAILS,MEDIUM,,"6 mm verzinkte Stahlachsen, Mit Licht, Melodien, Liedern, Sätzen und Geräuschen, verzinkte Stahlachsen, Kindersicheres Batteriefach, Abschaltautomatik",,,
Maßstab Bagger,Maßangaben,STRING,False,PRODUCT_DETAILS,LOW,,1:16,,,
Modellreihe,Produktdetails,STRING,False,NAVIGATION,LOW,,"Tut Tut Baby Flitzer, SIKU Super, Lena Giga Trucks, SIKU Farmer, BIG Power Worker",,"Barbie Freund Ken, Barbie Dreamtopia, Barbie Die Große Hundesuche, Barbie Magie der Delfine, Barbie Reise, Barbie Ich wäre gern, Barbie Wellness, Barbie Reveal, Barbie Fashionistas, Barbie Sternenlicht-Abenteuer, Barbie Skipper Babysitters Inc., Chi Chi Love, Schleich Biene Maja, Barbie Spaß auf dem Bauernhof, Barbie Das Agenten Team, Barbie Eine Prinzessin im Rockstar-Camp, Barbie Hundeabenteuer, Barbie Collector, Barbie Die Super-Prinzessin",
Set-Typ,Artikelbezeichnung,STRING,False,"TITLE, NAVIGATION",LOW,,"Set, Packung, Spar-Set",,Set,
Serie Technischer Name,Serie,STRING,False,,MEDIUM,,"15_1_Brio, 15_1_Vtech Tut Tut Baby Flitzer, 15_1_Feuerwehrmann Sam, 15_1_Dickie Spielzeug Fahrzeuge, 15_1_Simm_Lena Giga Trucks",,,
Automarke,Produktdetails,STRING,False,"FILTER, NAVIGATION, SEARCH",LOW,,"Mercedes Benz, Liebherr, Claas, John Deere, CAT",,"VW, Volvo, Dodge, Subaru, Jeep, Audi, Chevrolet, Bugatti, Alfa Romeo, BMW, Bentley, Land Rover, Ferrari, Lamborghini, Citroen, Infiniti, Scania, Fiat, Porsche, Jaguar, Ford, MAN, Range Rover",
Modellbezeichnung,Produktdetails,STRING,False,,MEDIUM,,"Mercedes-Benz Arocs, CAT, Mercedes-Benz Actros, Chevrolet Camaro '17, New Holland T7.315",,,
Anlässe,Allgemein,STRING,True,,MEDIUM,,"Geburtstag, Ostern, Ferien, Urlaub, Geburt",,,
Maßstab LKW,Maßangaben,STRING,False,PRODUCT_DETAILS,LOW,,1:16,,,
Maßstab Spielzeugauto,Maßangaben,STRING,False,PRODUCT_DETAILS,LOW,,"1:16, 1:24, 1:64, 1:18, 1:55",,,
Farbe,Farbe,STRING,False,VARIATION_THEME,HIGH,,"bunt, rot, gelb, grün, blau",,,
Breite,Maßangaben,FLOAT,False,"VARIATION_THEME, PRODUCT_DETAILS",MEDIUM,,,,,
Filmfigur,Produktdetails,STRING,True,NAVIGATION,LOW,,"Jupiter, Mack, Catboy, Barbie, Mercury",,"Feuerwehrmann Sam, Barbie, Elefant, Hello Kitty, Bibi Blocksberg, Batman, Bob der Baumeister, Bibi, Bob, Maus, Heidi, Der kleine Prinz, Peppa Wutz",
Funktionen,Produktdetails,STRING,False,"VARIATION_THEME, NAVIGATION, PRODUCT_DETAILS",LOW,,"App-fähig, App-gesteuert",,"App-fähig, App-gesteuert",
Lieferumfang,Produktdetails,STRING,True,PRODUCT_DETAILS,LOW,,"inkl. Demobatterien, inkl. Batterien, inkl. Demobatterie, inkl. Batterie",,,
Spannweite,Maßangaben,FLOAT,True,PRODUCT_DETAILS,LOW,,,,,
Höhe,Maßangaben,FLOAT,False,"VARIATION_THEME, PRODUCT_DETAILS",MEDIUM,,,,,
Tiefe,Maßangaben,FLOAT,False,"VARIATION_THEME, PRODUCT_DETAILS",MEDIUM,,,,,
Pflegehinweise,Hinweise,STRING,True,PRODUCT_DETAILS,LOW,,"abwaschbar, trocken abwischbar, feucht abwischbar",,,
Anzahl Batterien / Akkus,Stromversorgung,INTEGER,False,"VARIATION_THEME, PRODUCT_DETAILS",LOW,,,,,
Besondere Merkmale,Artikelbezeichnung,STRING,False,TITLE,MEDIUM,,"Made in Europe, mit Licht und Sound, Made in Germany, aus Holz, mit Sound",,,
Material,Produktdetails,STRING,False,"VARIATION_THEME, FILTER, PRODUCT_DETAILS",MEDIUM,,"Kunststoff, Holz, Metall, Silikon, Stahl",,,
Geschlecht,Allgemein,STRING,False,NAVIGATION,HIGH,,,"neutral, männlich, weiblich",,
Grundfarbe,Farbe,STRING,True,FILTER,HIGH,,,"lila, gelb, natur, schwarz, grün, silberfarben, grau, blau, braun, orange, weiß, goldfarben, rot, bunt, rosa",,
Zielgruppe,Allgemein,STRING,True,NAVIGATION,HIGH,,,"zielgruppenunabhängig, Babys, Jugendliche, Kinder, Erwachsene",,
Altersempfehlung,Hinweise,STRING,False,"LEGAL, PRODUCT_DETAILS",HIGH,,,"ab 15 Jahren, ab 11 Jahren, ab 6 Monaten, ab 12 Monaten, ab 13 Jahren, ab 10 Jahren, ab 12 Jahren, ab 14 Jahren, ab 16 Jahren, für Erwachsene, ab 17 Jahren, ab 18 Jahren, ab 18 Monaten, ab 3 Monaten, ab 4 Jahren, ab 9 Monaten, ab 3 Jahren, Es liegt keine Altersempfehlung vor, ab 5 Jahren, ab 2 Jahren, ab 6 Jahren, ab 7 Jahren, ab 8 Jahren, ab 9 Jahren, ab Geburt",,
