name,attributeGroup,type,multiValue,featureRelevance,relevance,description,exampleValues,allowedValues,recommendedValues,reference
Serie,Serie,STRING,False,,HIGH,,,,,
Zertifikate,Besonderheiten,STRING,True,PRODUCT_DETAILS,HIGH,,"FSC®-zertifizierter Holzwerkstoff, Euroblume, PEFC, Blauer Engel, Nordic Swan",,,
Set-Info,Artikelbezeichnung,STRING,False,,HIGH,,"15er-Pack, 9er-Pack, 10er-Pack, 20er-Pack, 5er-Pack",,,
Optik,Optik / Stil,STRING,True,PRODUCT_DETAILS,HIGH,,"leicht glänzend, gestreift, uni, bedruckt, glatt",,,
Motiv,Optik / Stil,STRING,False,"VARIATION_THEME, PRODUCT_DETAILS",HIGH,,"Baustellen-Fahrzeug, Prinzessinnen, Zirkusse, Foto, Herz",,,
Material Bindung,Produktdetails,STRING,False,PRODUCT_DETAILS,HIGH,,,,,
Länge,Maßangaben,FLOAT,False,"VARIATION_THEME, PRODUCT_DETAILS",HIGH,,,,,
Breite,Maßangaben,FLOAT,False,"VARIATION_THEME, PRODUCT_DETAILS",HIGH,,,,,
Anzahl Blätter,Artikelbezeichnung,INTEGER,False,PRODUCT_DETAILS,HIGH,,,,,
Grammatur,Maßangaben,INTEGER,False,PRODUCT_DETAILS,HIGH,,,,,
Lineatur,Produktdetails,STRING,False,"VARIATION_THEME, PRODUCT_DETAILS",HIGH,,"blanko, kariert, liniert, gepunktet, Notenlinien",,,
Besondere Merkmale,Artikelbezeichnung,STRING,False,TITLE,HIGH,,,,,
Ausstattung,Produktdetails,STRING,True,PRODUCT_DETAILS,HIGH,,"Ausreißhilfe, Deckblatt, Kopfleiste, Register, Löschblatt",,,
Rand,Produktdetails,STRING,True,PRODUCT_DETAILS,HIGH,,"Innenrand, Außenrand",,,
Format,Maßangaben,STRING,False,"VARIATION_THEME, FILTER, NAVIGATION, SEARCH, PRODUCT_DETAILS",HIGH,,"DIN A4, DIN A5, DIN A3, DIN A6",,"DIN A4, DIN A5, DIN A3, DIN A6",
Set-Typ,Artikelbezeichnung,STRING,False,,HIGH,,"Set, Packung, Spar-Set",,,
Gewicht,Maßangaben,FLOAT,False,PRODUCT_DETAILS,HIGH,,,,,
Serie Technischer Name,Serie,STRING,False,,HIGH,,,,,
Katalogtext,Texte,STRING,False,,HIGH,,,,,
Eigenschaften,Produktdetails,STRING,True,PRODUCT_DETAILS,HIGH,,"tintenfest, seidenglatt, chlorfrei, CO2-reduziertes Papier, holzfreies Papier",,,
Marketingtext SEO,Texte,STRING,False,,HIGH,,,,,
Material,Material,STRING,False,"VARIATION_THEME, FILTER, PRODUCT_DETAILS",HIGH,,"Pappe, Recyclingpapier, Papier",,,
Farbe,Optik / Stil,STRING,False,VARIATION_THEME,HIGH,,"hellblau, zyklam, edelstahlfarben, ziegelrot, knallrot",,,
Höhe,Maßangaben,FLOAT,False,"VARIATION_THEME, PRODUCT_DETAILS",HIGH,,,,,
Produktkennzeichnungen,Product Compliance,STRING,True,,HIGH,,"Seriennummer, Kennnummer der Partie, Rahmennummer, Typennummer, MHD",,,
Anzahl Teile,Artikelbezeichnung,INTEGER,False,VARIATION_THEME,HIGH,,,,,
Herstelleradresse (EWR) am Produkt,Product Compliance,STRING,False,,HIGH,,"Produkt verfügt nicht über eine Kennzeichnung mit der Herstelleradresse (EWR), Produkt verfügt über eine Kennzeichnung mit der Herstelleradresse (EWR)",,,
Bindung,Produktdetails,STRING,False,PRODUCT_DETAILS,HIGH,,"Fadenheftung, Ringbuchheftung, Spiralheftung, Klammerheftung, Klebebindung",,,
Sprachen am Produkt,Product Compliance,STRING,True,,HIGH,,"Französisch (FR), Italienisch (IT), Norwegisch (NO), Litauisch (LT), Türkisch (TR)",,,
Geschlecht,Produktdetails,STRING,False,NAVIGATION,HIGH,,,"neutral, männlich, weiblich",,
Zielgruppe,Allgemein,STRING,False,NAVIGATION,HIGH,,,"zielgruppenunabhängig, Babys, Jugendliche, Kinder, Erwachsene",,
