name,attributeGroup,type,multiValue,featureRelevance,relevance,description,exampleValues,allowedValues,recommendedValues,reference
Schnittdetails Oberteil,Passform/Schnitt Oberteil,STRING,True,PRODUCT_DETAILS,LOW,,"hinten länger geschnitten, Wiener Nähte, Teilungsnähte, Einsatz, Falten vorn",,,
Beflockung,Sportartdetails,BOOLEAN,False,PRODUCT_DETAILS,LOW,,,,,
Wassersäule,Material,STRING,False,PRODUCT_DETAILS,LOW,,"5000, 10000, 7000, 8000, 6000",,,
Ärmelabschluss Jacke,Passform/Schnitt Jacke,STRING,False,PRODUCT_DETAILS,LOW,,"elastischer Bund, Bündchen, geformtes Bündchen, Umschlagmanschette, abgesteppt",,,
Kragen Jacke,Passform/Schnitt Jacke,STRING,False,PRODUCT_DETAILS,LOW,,"Stehkragen, doppelter Button-down-Kragen, Reverskragen, Blusenkragen, hochschließender Kragen",,,
Schnittform Länge Jacke,Passform/Schnitt Jacke,STRING,False,PRODUCT_DETAILS,LOW,,"normal, Po-bedeckend, kurz, ca. Mitte Oberschenkel, Kniebedeckend",,,
Rumpfabschluss Jacke,Passform/Schnitt Jacke,STRING,False,PRODUCT_DETAILS,LOW,,"elastischer Bund, abgesteppt, Bündchen, geformtes Bündchen, Smokbündchen",,,
Verschlussdetails Hose,Details Hose,STRING,True,PRODUCT_DETAILS,LOW,,"vorn, verdeckt, zum Binden, seitlich, hinten",,,
Verschlussdetails Jacke,Details Jacke,STRING,True,PRODUCT_DETAILS,LOW,,"vorn, einreihig, mit Windschutzblende, durchgehend, seitlich",,,
Ausschnitt Jacke,Passform/Schnitt Jacke,STRING,False,PRODUCT_DETAILS,LOW,,"ohne Ausschnitt, hoch geschlossener Ausschnitt, Wasserfallausschnitt, Serafino, Bolero-Optik",,,
Leibhöhe Hose,Passform/Schnitt Hose,STRING,False,PRODUCT_DETAILS,LOW,,"normal, klassisch, sitzt unterhalb der Hüfte, sehr niedrig, komfortabel",,,
Serie,Serie,STRING,False,,LOW,,"HISD Anzüge, Ocean schwarz, BB Basic, BB Sport",,,
Seitenlänge Unterteil,Maßangaben Unterteil,FLOAT,True,PRODUCT_DETAILS,LOW,,,,,
Vorderlänge Oberteil,Maßangaben Oberteil,FLOAT,True,PRODUCT_DETAILS,LOW,,,,,
Schnittform Länge Hose,Passform/Schnitt Hose,STRING,False,PRODUCT_DETAILS,LOW,,"lang, normal, kurz, ca. Mitte Oberschenkel, taillenbedeckt",,,
Fußballmannschaft national,Sportartdetails,STRING,False,"NAVIGATION, PRODUCT_DETAILS",LOW,,"VfL Borussia Mönchengladbach, 1. FC Union Berlin, FC Bayern München, 1. FC Kaiserslautern, Eintracht Frankfurt",,"FC Bayern München, Eintracht Frankfurt, Fortuna Düsseldorf, FC Schalke 04, Eintracht Braunschweig, VfL Wolfsburg, RB Leipzig, FC Ingolstadt 04, DSC Arminia Bielefeld, SpVgg Greuther Fürth, VfL Borussia Mönchengladbach, VfB Stuttgart, 1. FC Nürnberg, FC St. Pauli, 1. FSV Mainz 05, Bayer 04 Leverkusen, SV Darmstadt 98, FC Augsburg, Hannover 96, TSG 1899 Hoffenheim, Borussia Dortmund, SV Werder Bremen, Hamburger SV, Hertha BSC Berlin, 1. FC Köln, SC Freiburg, VfL Bochum 1848, Karlsruher SC",
Farbe Packstück 2,Farbe,STRING,False,"VARIATION_THEME, PRODUCT_DETAILS",LOW,,"altrosa, meliert, schwarz, uni, rosé",,,
Kapuzenfütterung,Details Oberteil,STRING,True,PRODUCT_DETAILS,LOW,,"gefüttert, Jersey, Sweatware, ungefüttert, Ton in Ton",,,
Beinabschluss Hose,Passform/Schnitt Hose,STRING,False,PRODUCT_DETAILS,LOW,,"elastischer Bund, Bündchen, gerader Abschluss, Babylock, Rollkante",,,
Materialart,Material,STRING,False,"VARIATION_THEME, FILTER, NAVIGATION, SEARCH, PRODUCT_DETAILS",LOW,,"angeraute Sweatware, Single Jersey, Interlock, Sweatware, Tüll",,"Sweatware, Softshell, Canvas, Single Jersey, Jersey, Fleece",
Materialhinweis,Material,STRING,False,PRODUCT_DETAILS,LOW,,enthält nichttextile Teile tierischen Ursprungs,,,
Anzahl Taschen,Details Oberteil,INTEGER,False,PRODUCT_DETAILS,LOW,,,,,
Hinweis Maßangaben,Maßangaben,STRING,False,PRODUCT_DETAILS,LOW,,Alle Angaben sind ca.-Maße.,,,
Applikationen Jacke,Details Jacke,STRING,True,PRODUCT_DETAILS,LOW,,"Logodrucke, Logodruck, reflektierende Details, Kontrastnähte, Stickerei",,,
Bundabschluss Hose,Passform/Schnitt Hose,STRING,False,PRODUCT_DETAILS,LOW,,"elastischer Bund, eingefasste Kante, geformtes Bündchen, abgesteppt, Smokbündchen",,,
Serie Technischer Name,Serie,STRING,False,,LOW,,"adidas Baby, adidas Multi Anzüge, adidas Mädchen Anzüge, NSW Mädchen Anzüge, Puma Baby",,,
Ausschnitt Oberteil,Passform/Schnitt Oberteil,STRING,False,PRODUCT_DETAILS,LOW,,"hoch geschlossener Ausschnitt, ohne Ausschnitt, Rundhals, Wasserfallausschnitt, Serafino",,,
Verschluss Unterteil,Details Unterteil,STRING,True,PRODUCT_DETAILS,LOW,,"Tunnelzug, Band, Kordel, Gummizug, Reißverschluss",,,
Fußballmannschaft international,Sportartdetails,STRING,False,"NAVIGATION, PRODUCT_DETAILS",LOW,,"Paris Saint-Germain, FC Barcelona, Chelsea FC, Club Atletico de Madrid, FC Internazionale Milano",,"Aston Villa FC, Tottenham Hotspur FC, Saint Johnstone FC, APOEL FC, Club Atletico de Madrid, PSV Eindhoven, SV Zulte Waregem, SC Braga, Kalloni FC, CD Tondela, PEC Zwolle, Vitesse, Odense BK, Norwich City FC, FC Nantes, Arsenal FC, FC Groningen, FC Amkar Perm, Udinese Calcio, FC Metalist Kharkiv, Vitoria SC, Angers SCO, Galatasaray AS, Athletic Club, RSC Anderlecht, Getafe CF, Os Belenenses, Sevilla FC, SS Lazio, ADO Den Haag, Gaziantepspor, FC Internazionale Milano, Panetolikos GFS, Aberdeen FC, SK Sturm Graz, SM Caen, Empoli FC, FC Dynamo Kyiv, Olympiacos FC, Kilmarnock FC, Juventus, Konyaspor, FC Zenit, FC Hoverla Uzhhorod, PAS Giannina FC, AC Chievo Verona, Real Sociedad de Futbol, R. Standard de Liege, Rayo Vallecano de Madrid, FC Girondins de Bordeaux, AS Monaco FC, FC Kuban Krasnodar, Osmanlispor, Viborg FF, Hamilton Academical FC, Hobro IK, Dundee United FC, FC Spartak Moskva, FC Stal Dniprodzerzhynsk, FC Midtjylland, FC Olimpik Donetsk, Moreirense FC, FC Karpaty Lviv, FC Thun, Heracles Almelo, CD Nacional, Atalanta BC, Stade Rennais FC, Swansea City AFC, Everton FC, Trabzonspor AS, Club Brugge KV, Motherwell FC, AGF Aarhus, KAA Gent, Antalyaspor, FC Mordovia Saransk, Estoril Praia, Carpi FC 1909, Genoa CFC, Manchester United FC, Bursaspor, KV Kortrijk, Waasland-Beveren, Vitoria FC, KV Oostende, SL Benfica, Asteras Tripolis FC, Watford FC, AEK Larnaca FC, Ayia Napa FC, Ermis Aradippou FC, Randers FC, Akhisar Belediyespor, RC Celta de Vigo, Wolfsberger AC, Rio Ave FC, FC Vorskla Poltava, Granada CF, ES Troyes AC, Esbjerg fB, FC Dinamo Moskva, EA Guingamp, PFC CSKA Moskva, Pafos FC, FC Ufa, KV Mechelen, A. Academica de Coimbra, FC Anji, Manchester City FC, West Ham United FC, AC Omonia, Chelsea FC, Anorthosis Famagusta FC, AZ Alkmaar, Celtic FC, LOSC Lille, Ross County FC, KVC Westerlo, FC Dnipro Dnipropetrovsk, FC Salzburg, Real Betis Balompie, SC Bastia, Valencia CF, AEL Limassol FC, Newcastle United FC, PFC Krylya Sovetov Samara, FC Rostov, SBV Excelsior, Boavista FC, Sunderland AFC, Panthrakikos FC, Leicester City FC, Dundee FC, FC Barcelona, FC Utrecht, K. Sint-Truidense VV, Montpellier Herault SC, Willem II, KSC Lokeren OV, Istanbul Basaksehir, Aris Limassol FC, AFC Ajax, Oud-Heverlee Leuven, Inverness Caledonian Thistle FC, R. Charleroi SC, Stoke City FC, CF Uniao da Madeira, Crystal Palace FC, Enosis Neon Paralimni FC, FC Twente, Rizespor, FC Pacos de Ferreira, Hellas Verona FC, Iraklis FC, CS Maritimo, Sivasspor, Southampton FC, FC Zorya Luhansk, BSC Young Boys, sc Heerenveen, FC Luzern, Toulouse FC, Villarreal CF, SC Cambuur, Atromitos FC, Paris Saint-Germain, Partick Thistle FC, Ethnikos Achnas FC, ACF Fiorentina, FC Vaduz, PAOK FC, FC Sion, RCD Espanyol, FC Lorient, Stade de Reims, Panathinaikos FC, Sporting Clube de Portugal, FC Lokomotiv Moskva, Frosinone Calcio, Grasshopper Club Zürich, Heart of Midlothian FC, FK Austria Wien, Liverpool FC, OGC Nice, SD Eibar, Mersin Idman Yurdu, FC Metalurh Zaporizhya, FC Volyn Lutsk, Malaga CF, Brondby IF, FC Rubin, FC Ural Sverdlovsk Oblast, SCR Altach, FC Arouca, GFC Ajaccio, Olympique de Marseille, FC Krasnodar, Levadiakos FC, Platanias FC, FC Zürich, Bologna FC, Genclerbirligi SK, Real Sporting de Gijon, Torino FC, FC Shakhtar Donetsk, AC Milan, RC Deportivo La Coruna, Roda JC, PFC Olexandriya, FC Chornomorets Odesa, Xanthi FC, Real Madrid CF, Aalborg BK, FC St Gallen, Nea Salamis Famagusta FC, AFC Bournemouth, R. Mouscron-Peruwelz, SK Rapid Wien, FC Admira Wacker Mödling, SSC Napoli, US Sassuolo Calcio, FC Lugano, AS Saint-Etienne, Doxa Katokopia FC, FC Porto, Panionios GSS, SV Grödig, Eskisehirspor, Besiktas JK, AEK Athens FC, FC Basel 1893, Feyenoord, Olympique Lyonnais, FC Kobenhavn, Veria FC, De Graafschap, Apollon Limassol FC, US Citta di Palermo, West Bromwich Albion FC, AS Roma, FC Nordsjælland, Fenerbahce SK, Kayserispor, UD Las Palmas, Levante UD, KRC Genk, FC Terek Grozny, SonderjyskE, NEC Nijmegen, UC Sampdoria",
