name,attributeGroup,type,multiValue,featureRelevance,relevance,description,exampleValues,allowedValues,recommendedValues,reference
Serie,Serie,STRING,False,,LOW,,KÜCHENminis,,,
Anzahl Heizstufen,Programme & Funktionen,INTEGER,False,PRODUCT_DETAILS,LOW,,,,,
Kabelaufbewahrung,Handhabung & Komfort,STRING,False,PRODUCT_DETAILS,LOW,,"Kabelaufwicklung, Kabelaufrollautomatik, Kabelstaufach",,,
Zeiteinstellung,Programme & Funktionen,STRING,False,PRODUCT_DETAILS,LOW,,"manuell, elektronisch, automatisch",,,
Zeitfunktionen,Programme & Funktionen,STRING,True,PRODUCT_DETAILS,LOW,,"Timerfunktion, Abschaltautomatik, automatische Abschaltung nach Garzeitende, Garzeiteinstellung, Verzögerungstimer",,,
Absicherung,Technische Daten,INTEGER,False,PRODUCT_DETAILS,LOW,,,,,
Frequenz,Technische Daten,STRING,False,PRODUCT_DETAILS,LOW,,"50, 50/60, 60",,,
Breite Dörreinsätze,Maße & Gewicht,FLOAT,False,PRODUCT_DETAILS,LOW,,,,,
Tiefe Dörreinsätze,Maße & Gewicht,FLOAT,False,PRODUCT_DETAILS,LOW,,,,,
Durchmesser Dörreinsätze,Maße & Gewicht,FLOAT,False,PRODUCT_DETAILS,LOW,,,,,
Displaytechnologie,Handhabung & Komfort,STRING,False,PRODUCT_DETAILS,LOW,,"LED-Display, LCD-Display, Touch-Display, TFT-Farbdisplay",,,
Details Füße,Handhabung & Komfort,STRING,False,PRODUCT_DETAILS,LOW,,"Anti-Rutsch-Füße, Gummisaugfüße",,,
Schutzfunktionen,Programme & Funktionen,STRING,True,PRODUCT_DETAILS,LOW,,"Überhitzungsschutz, Abschaltautomatik, Sicherheitsabschaltung",,,
Kabellänge,Technische Daten,FLOAT,False,"VARIATION_THEME, PRODUCT_DETAILS",LOW,,,,,
Durchmesser,Maße & Gewicht,FLOAT,False,"VARIATION_THEME, PRODUCT_DETAILS",LOW,,,,,
Besondere Merkmale,Artikelbezeichnung,STRING,False,TITLE,LOW,,"silber, 350 Watt, schwarz, Snack to go, mit Zeitschaltuhr mit Abschaltautomatik",,,
Art Bedienung,Handhabung & Komfort,STRING,True,PRODUCT_DETAILS,LOW,,"Drucktasten, Drehregler, Kippschalter, Touch-Bedienung, Schieberegler",,,
Material Deckel,Farbe & Material,STRING,True,PRODUCT_DETAILS,LOW,,"Kunststoff, Glas, Edelstahl",,,
Sprachen am Produkt,Product Compliance,STRING,True,,LOW,,"Deutsch (DE), Französisch (FR), Italienisch (IT), Norwegisch (NO), Litauisch (LT)",,,
Kontrollleuchten,Programme & Funktionen,STRING,True,PRODUCT_DETAILS,LOW,,"Ein-/Ausschalter beleuchtet, Betriebskontrollleuchte, Funktionskontrollleuchte, Aufwärmkontrollleuchte",,,
Sprachen Warnhinweise,Product Compliance,STRING,True,,LOW,,"Deutsch (DE), Französisch (FR), Italienisch (IT), Norwegisch (NO), Litauisch (LT)",,,
Pflegehinweise,Reinigung & Pflege,STRING,True,PRODUCT_DETAILS,LOW,,"teilweise spülmaschinengeeignet, nicht spülmaschinengeeignet, nur Zubehör spülmaschinengeeignet, spülmaschinengeeignet",,,
Material Dörreinsätze,Farbe & Material,STRING,True,PRODUCT_DETAILS,HIGH,,"Kunststoff, Edelstahl, Tritan, Eisen verchromt",,,
Spannung,Technische Daten,STRING,False,PRODUCT_DETAILS,MEDIUM,,"230, 220-240, 110",,,
Breite,Maße & Gewicht,FLOAT,False,"VARIATION_THEME, PRODUCT_DETAILS",HIGH,,,,,
Funktionen,Programme & Funktionen,STRING,False,"VARIATION_THEME, PRODUCT_DETAILS",MEDIUM,,"Dörren, Trocknen, Dämpfen, Kandieren",,,
Zubereitungsfunktionen,Programme & Funktionen,STRING,True,PRODUCT_DETAILS,LOW,,"Obst, Gemüse, Kräuter, Fleisch, Pilze",,,
Sprachen Bedienungs-/Aufbauanleitung,Wissenswertes,STRING,True,PRODUCT_DETAILS,MEDIUM,,"Englisch (EN), Deutsch (DE), Französisch (FR), Niederländisch (NL), Italienisch (IT)",,,
Zeitvorwahl Timer maximal,Programme & Funktionen,INTEGER,False,PRODUCT_DETAILS,MEDIUM,,,,,
Anzahl Dörreinsätze,Ausstattung,INTEGER,False,"TITLE, PRODUCT_DETAILS",HIGH,,,,,
Anzahl Leistungsstufen,Programme & Funktionen,INTEGER,False,PRODUCT_DETAILS,LOW,,,,,
Top-Features,Top-Feature,STRING,True,PRODUCT_DETAILS,MEDIUM,,"Ganz einfach und sicher stellen Sie Ihre eigenen Snacks her, die sowohl lecker als auch gesund sind. Fruchtleder, Gemüsechips, Trockenfrüchte, Dörrfleisch, aber auch Leckerlis für Tiere oder schöne (Weihnachts-)Dekorationen lassen sich damit zaubern. Dank des doppelwandigen Edelstahlgehäuses der Dörrautomaten besteht eine hervorragende Wärmeisolation, die wiederum den Energieverbrauch niedrig hält. Um direkt loszulegen ist das passende Zubehör inklusive, wie Dörrtabletts, Dörrgitter und Dörrunterlage., Dörren schnell und unkompliziert, mit diesem Gerät individuell in Menge und/oder Volumen. Dörren ist die wohl schonenste Konservierungsmethode, beider die wichtigen Inhaltsstoffe erhalten bleiben., Gesunde Lebensmittel ohne Zusatzoder Konservierungsstoffe verarbeiten und kostengünstig haltbarmachen, Der Dörrautomat DA 506 von Graef erzeugt mit modernster Technologie das zum Dörren nötige Trockenklima in jeder Küche. Damit bereichert er den Trend zur SlicedKitchen, der Küche der feinen Schnitte., Der Dörrautomat DA 510 von Graef erzeugt mit modernster Technologie das zum Dörren nötige Trockenklima in jeder Küche. Damit bereichert er den Trend zur SlicedKitchen, der Küche der feinen Schnitte.",,,
Höhe Dörreinsätze,Maße & Gewicht,FLOAT,False,PRODUCT_DETAILS,LOW,,,,,
Mitgeliefertes Zubehör,Ausstattung,STRING,True,PRODUCT_DETAILS,LOW,,"Rezeptheft, Silikonmatte, Kräutermatte, Kräutersieb, Aufbewahrungsbox groß",,,
Temperatureinstellung minimal,Programme & Funktionen,FLOAT,False,PRODUCT_DETAILS,MEDIUM,,,,,
Temperatureinstellung maximal,Programme & Funktionen,FLOAT,False,PRODUCT_DETAILS,MEDIUM,,,,,
Weitere Vorteile,Allgemein,STRING,True,PRODUCT_DETAILS,HIGH,,"Er lässt sich für jedes Dörrgut auf die optimale Temperatur zwischen 30° und 70° C einstellen, etwa auf 57° für Obst, auf 52° für Gemüse, Kräuter und Fleisch oder auf 46° bis 52° für Nüsse und Kerne., Dank seiner Größe und der einstellbaren Laufzeit von bis zu 40 Stunden, dörrt das Gerät Früchte, Gemüse, Fleisch, Fisch, Nüsse und vieles mehr in fast jeder gewünschten Menge., Die Dry Balance Technology lässt die Temperatur im Inneren des Automaten stets um +/- 5° C schwanken. So wird allen Lebensmitteln gleichmäßig und schonend Wasser entzogen., LED-Display, 24 Stunden Zeitschaltuhr, automatische Abschaltfunktion mit Signalton, sehr leise, gleichmäßige Temperaturverteilung auf allen Ebenen, Die mitgelieferte Kräuterablagematte ist ideal zum Trocknen von Kräutern geeignet. Sie verhindert ein Durchrutschen kleiner Blätter von einer Etage zur anderen.",,,
Zeitvorwahl Timer minimal,Programme & Funktionen,FLOAT,False,PRODUCT_DETAILS,LOW,,,,,
Anzahl Ebenen,Ausstattung,INTEGER,False,PRODUCT_DETAILS,MEDIUM,,,,,
Ausstattung,Ausstattung,STRING,True,PRODUCT_DETAILS,MEDIUM,,"Temperaturanzeige, höhenverstellbare Dörreinsätze, Restlaufanzeige, Deckel, Tür",,,
Gewicht,Maße & Gewicht,FLOAT,False,PRODUCT_DETAILS,MEDIUM,,,,,
Material Gehäuse,Farbe & Material,STRING,True,PRODUCT_DETAILS,HIGH,,"Kunststoff, Edelstahl, Metall, Cromargan®-Edelstahl, Stahlblech",,,
Leistung,Technische Daten,INTEGER,False,"TITLE, FILTER, NAVIGATION, SEARCH, PRODUCT_DETAILS",HIGH,,,,,
