name,attributeGroup,type,multiValue,featureRelevance,relevance,description,exampleValues,allowedValues,recommendedValues,reference
Set-Info,Produktdetails,STRING,False,TITLE,LOW,,"1 x K1 Connector, 3 x ELRO Connects schaltbare Zwischenstecker",,,
Set-Typ,Produktdetails,STRING,False,TITLE,LOW,,"Set, Packung, Spar-Set",,,
Serie,Serie,STRING,False,,LOW,,"Viva, Kvik",,,
Serie Technischer Name,Serie,STRING,False,,LOW,,Hartmann Kvik,,,
Gewicht,Maße & Gewicht,FLOAT,False,PRODUCT_DETAILS,LOW,,,,,
CE-Kennzeichnung am Produkt,Product Compliance,STRING,False,,LOW,,"Produkt verfügt nicht über eine CE-Kennzeichnung, Produkt verfügt über eine CE-Kennzeichnung",,,
Relevanz CE-Pflicht,Product Compliance,STRING,False,,LOW,,"Produkt fällt nicht unter die CE-Pflicht, Produkt fällt unter die CE-Pflicht",,,
Länge,Maße & Gewicht,FLOAT,False,"VARIATION_THEME, PRODUCT_DETAILS",LOW,,,,,
Breite,Maße & Gewicht,FLOAT,False,"VARIATION_THEME, PRODUCT_DETAILS",LOW,,,,,
Besondere Merkmale,Produktdetails,STRING,False,TITLE,MEDIUM,,"Touch Wandschalter - mit Montagematerial Glas Panel und Status-LED - Licht Schalter innen außen - Einbauschalter, 2-fach Touch Wandschalter - mit Montagematerial Glas Panel und Status-LED - Licht Schalter innen außen - Einbauschalter, Touch Schalter mit Schuko Steckdose - mit Glasrahmen - Design Glas Touchschalter einfach - Wandschalter, App-Steuerung, Connects Steckschalter Kit",,,
Größe,Maße & Gewicht,STRING,False,VARIATION_THEME,MEDIUM,,"-, 1, 7x11,5x1,5, 104 mm x 32 mm x 65 mm, T/B/H 2/5,5/5,5 cm",,,
Farbe,Farbe & Material,STRING,False,VARIATION_THEME,HIGH,,"weiß, schwarz, silberfarben, anthrazit, hellblau",,,
Höhe,Maße & Gewicht,FLOAT,False,"VARIATION_THEME, PRODUCT_DETAILS",MEDIUM,,,,,
Anzahl Teile,Produktdetails,INTEGER,False,"TITLE, VARIATION_THEME",LOW,,,,,
Markeninformationen,Produktdetails,STRING,False,PRODUCT_DETAILS,LOW,,"Die Hartmann Möbelwerke gehören zu den führenden Herstellern für Massivholzmöbel in Deutschland. Bereits in dritter Generation setzt das Familienunternehmen aus Beelen im Münsterland auf die mehr als einhundert Jahre lang gewachsene Erfahrung in der Herstellung von Qualitätsmöbeln. Jedes der handgefertigten Massivholz-Unikate für den Wohn-, Ess- und Eingangsbereich entstehen mit Fingerspitzengefühl, Liebe zum Detail und vor allem: nachhaltig. Das verarbeitete Holz stammt ausschließlich aus nachhaltig bewirtschafteten Forstbeständen, in denen nur so viel gerodet wird, wie nachwachsen kann. Möbel von Hartmann werden deshalb von der Natur empfohlen.",,,
Sprachen CE-Konformitätserklärung,Product Compliance,STRING,True,,LOW,,"Deutsch (DE), Französisch (FR), Italienisch (IT), Norwegisch (NO), Litauisch (LT)",,,
Funktionen,Produktdetails,STRING,False,"VARIATION_THEME, NAVIGATION, PRODUCT_DETAILS",MEDIUM,,"Smart Home, Dimmer",,Smart Home,
Kompatible Smart-Home-Systeme,Produktdetails,STRING,True,PRODUCT_DETAILS,LOW,,"Homematic IP, Apple HomeKit, Medion Smart-Home, Blyss Smart Home, Funkschaltsystem Otio",,,
Material,Farbe & Material,STRING,False,"VARIATION_THEME, FILTER, PRODUCT_DETAILS",HIGH,,"Kunststoff, Glas, Stahl, Silikon, Nylon",,,
Sprachen am Produkt,Product Compliance,STRING,True,,LOW,,"Deutsch (DE), Französisch (FR), Italienisch (IT), Norwegisch (NO), Litauisch (LT)",,,
Geschlecht,Produktdetails,STRING,False,NAVIGATION,MEDIUM,,,"neutral, männlich, weiblich",,
Grundfarbe,Farbe & Material,STRING,False,FILTER,HIGH,,,"lila, gelb, natur, schwarz, grün, silberfarben, grau, blau, braun, orange, weiß, goldfarben, rot, bunt, rosa",,
Zielgruppe,Produktdetails,STRING,False,NAVIGATION,MEDIUM,,,"zielgruppenunabhängig, Babys, Jugendliche, Kinder, Erwachsene",,
