name,attributeGroup,type,multiValue,featureRelevance,relevance,description,exampleValues,allowedValues,recommendedValues,reference
Set-Typ,Allgemein,STRING,False,,LOW,,"Set, Packung, Spar-Set",,,
Serie,Serie,STRING,False,,LOW,,Pombal,,,
Serie Technischer Name,Serie,STRING,False,,LOW,,TemaHome Pombal,,,
Besondere Merkmale,Artikelbezeichnung,STRING,False,TITLE,LOW,,"in braun, in schwarz, für Gartenkamin »Auckland«, B/T/H: 33/12/36 cm, 122 cm Nische, mit schönen Metallgriffen, für viele Stauraummöglichkeiten",,,
Set-Info,Allgemein,STRING,True,,LOW,,,,,
Breite,Maße & Gewicht,FLOAT,False,"VARIATION_THEME, PRODUCT_DETAILS",MEDIUM,,,,,
Gewicht,Maße & Gewicht,FLOAT,False,PRODUCT_DETAILS,LOW,,,,,
Lieferumfang,Allgemein,STRING,True,PRODUCT_DETAILS,LOW,,"Dekorset, tiefenverstellbarer Sockel",,,
Höhe,Maße & Gewicht,FLOAT,False,"VARIATION_THEME, PRODUCT_DETAILS",MEDIUM,,,,,
Tiefe,Maße & Gewicht,FLOAT,False,"VARIATION_THEME, PRODUCT_DETAILS",LOW,,,,,
Zubehör passend für,Allgemein,STRING,True,"TITLE, PRODUCT_DETAILS",LOW,,"Kühlschränke, die anderen Artikel aus dem Set »Pombal« (siehe unter Serienartikel), Hanseatic vollintegrierbaren Einbau-Geschirrspüler »WQP12-J7311A«, Art.-Nr.: 898232, KIL32/KIR3, KIR41, KIL42, KIF4",,,
Weitere Vorteile,Allgemein,STRING,True,PRODUCT_DETAILS,LOW,,"Kürzung von schwarz / dunkelbraun möglich, max. 7 cm in der Höhe",,,
Sprachen Bedienungs-/Aufbauanleitung,Wissenswertes,STRING,True,PRODUCT_DETAILS,LOW,,"Deutsch (DE), Französisch (FR), Schwedisch (SV), Italienisch (IT), Litauisch (LT)",,,
Sprachen Warnhinweise,Product Compliance,STRING,True,,LOW,,"Deutsch (DE), Französisch (FR), Schwedisch (SV), Italienisch (IT), Litauisch (LT)",,,
Material,Farbe & Material,STRING,False,"VARIATION_THEME, FILTER, PRODUCT_DETAILS",LOW,,"Edelstahl, Holz, Cromargan Edelstahl 18/10, Saphir, Gusseisen",,,
Einsatzgebiete,Allgemein,STRING,True,NAVIGATION,HIGH,,"Geschirrspüler, Kühlschrank, Kaffeemaschinen, Dunstabzugshauben, Waschmaschine",,"Geschirrspüler, Kühlschrank",
Farbe,Farbe & Material,STRING,False,"VARIATION_THEME, TOPINFO, PRODUCT_DETAILS",HIGH,,"edelstahlfarben, weiß, schwarz, silberfarben, braun",,,
Sprachen am Produkt,Product Compliance,STRING,True,,LOW,,"Deutsch (DE), Französisch (FR), Schwedisch (SV), Italienisch (IT), Litauisch (LT)",,,
Geschlecht,Allgemein,STRING,False,NAVIGATION,HIGH,,,"neutral, männlich, weiblich",,
Grundfarbe,Farbe & Material,STRING,False,FILTER,HIGH,,,"lila, gelb, natur, schwarz, grün, silberfarben, grau, blau, braun, orange, weiß, goldfarben, rot, bunt, rosa",,
Zielgruppe,Allgemein,STRING,False,NAVIGATION,LOW,,,"zielgruppenunabhängig, Babys, Jugendliche, Kinder, Erwachsene",,
