name,attributeGroup,type,multiValue,featureRelevance,relevance,description,exampleValues,allowedValues,recommendedValues,reference
Breite,Maßangaben,FLOAT,False,"VARIATION_THEME, TOPINFO, PRODUCT_DETAILS",LOW,,,,,
Durchmesser,Maßangaben,FLOAT,False,"VARIATION_THEME, PRODUCT_DETAILS",LOW,,,,,
Länge,Maßangaben,FLOAT,False,"VARIATION_THEME, TOPINFO, PRODUCT_DETAILS",LOW,,,,,
Gewicht,Maßangaben,FLOAT,True,PRODUCT_DETAILS,LOW,,,,,
Materialoberfläche,Optik / Stil,STRING,True,PRODUCT_DETAILS,LOW,,"IP-beschichtet, lackiert, glanz, vergoldet, versilbert",,,
Anzahl Schmuckteile,Allgemein,INTEGER,False,PRODUCT_DETAILS,LOW,,,,,
Set-Typ,Artikelbezeichnung,STRING,False,TITLE,LOW,,"Set, Packung, Spar-Set",,,
Anzahl Teile,Artikelbezeichnung,INTEGER,False,"TITLE, VARIATION_THEME",LOW,,,,,
Ausgabegröße,Größentext,STRING,False,VARIATION_THEME,LOW,,"S, M, XS, 14, 25",,,
Serie,Serie,STRING,False,,LOW,,Modena 20STERNGLAS,,,
Besondere Merkmale,Produktdetails,STRING,False,TITLE,LOW,,inkl. Werkzeug,,,
Wissenswertes,Details,STRING,False,PRODUCT_DETAILS,MEDIUM,,"Kompatibel mit Naos, Naos/A, Naos Sonneschliff, Naos Basalt, Topograph, Zirkel, Zirkel 2.0, Junis38, Passend zu jeder Julie Julsen Uhr mit Pin-Off System, Tree of Life, Flower of Life, Cherry Blossom, Square Daisy und Pearl, Passend für Sailor Line/Chrono Line, Kompatibel mit dem Modell Sinja",,,
Serie Technischer Name,Serie,STRING,False,,LOW,,"MS#012744 Engelsrufer, MS#009054 THOM OLSON, MS#006355 MICHAEL KORS ACCESS, MS#000765 ROSEFIELD, MS#009357 Les Georgettes",,,
Material,Material,STRING,False,"VARIATION_THEME, FILTER, PRODUCT_DETAILS",HIGH,,"Leder, Edelstahl, Messing, Textil, Kautschuk",,,
Farbe,Farbe,STRING,False,"VARIATION_THEME, TOPINFO",HIGH,,"schwarz, silberfarben, braun, grau, goldfarben",,,
Materialfarbe,Farbe,STRING,True,PRODUCT_DETAILS,MEDIUM,,"schwarz, braun, grau, silberfarben, weiß",,,
Verpackung,Details,STRING,False,PRODUCT_DETAILS,MEDIUM,,"inklusive, inkl. Etui, inkl. Geschenkverpackung, inkl. Organza-Beutel",,,
Set-Info,Artikelbezeichnung,STRING,True,TITLE,LOW,,inkl. Etui,,,
Eigenschaften Einlage,Produktdetails,STRING,True,PRODUCT_DETAILS,LOW,,"handgefertigt, beidseitig tragbar, teilweise mehrreihig, teilweise doppellagig, flexibel",,,
Materialverarbeitung,Material,STRING,True,PRODUCT_DETAILS,LOW,,massiv,,,
Farbsteinart,Details,STRING,True,PRODUCT_DETAILS,LOW,,"Tigerauge, Rosenquarz, Malachit, Lapislazuli, Jaspis",,,
Verschlussart,Produktdetails,STRING,True,PRODUCT_DETAILS,MEDIUM,,"Dornverschluss, Schiebeverschluss, Loch für Pinverschluss, Drehverschluss, Klappverschluss",,,
Farbe Farbstein,Farbe,STRING,True,PRODUCT_DETAILS,LOW,,"blau, grün, rot, braun, rosa",,,
Geschlecht,Allgemein,STRING,False,NAVIGATION,HIGH,,,"neutral, männlich, weiblich",,
Grundfarbe,Farbe,STRING,True,FILTER,HIGH,,,"lila, gelb, natur, schwarz, grün, silberfarben, grau, blau, braun, orange, weiß, goldfarben, rot, bunt, rosa",,
Zielgruppe,Allgemein,STRING,False,NAVIGATION,HIGH,,,"zielgruppenunabhängig, Babys, Jugendliche, Kinder, Erwachsene",,
