name,attributeGroup,type,multiValue,featureRelevance,relevance,description,exampleValues,allowedValues,recommendedValues,reference
Breite 2,Maßangaben,FLOAT,False,PRODUCT_DETAILS,LOW,,,,,
Hinweis Zubehör,Hinweise,STRING,True,PRODUCT_DETAILS,LOW,,"Mit Schiebeschalter an der Unterseite, LED-Beleuchtung fest integriert, Füllen Sie Erde in den Innentopf, setzen Sie 3 Saatkartoffeln im Abstand von 10 cm in die Mitte des Topfes und versorgen Sie die Kartoffeln regelmäßig mit Wasser & Dünger.",,,
Breite 3,Maßangaben,FLOAT,False,PRODUCT_DETAILS,LOW,,,,,
Tiefe 3,Maßangaben,FLOAT,False,PRODUCT_DETAILS,LOW,,,,,
Tiefe 2,Maßangaben,FLOAT,False,PRODUCT_DETAILS,LOW,,,,,
Anzahl Fenster,Produktdetails,STRING,False,PRODUCT_DETAILS,LOW,,"1, 2, 3, 4, 5",,,
Relevanz Batteriegesetz,Product Compliance,STRING,False,,LOW,,"Produkt fällt nicht unter das Batteriegesetz, Produkt fällt unter das Batteriegesetz, zu bearbeiten",,,
Relevanz Energieverbrauchskennzeichnungsverordnung,Product Compliance,STRING,False,,LOW,,"Produkt fällt nicht unter die Energieverbrauchskennzeichnungsverordnung, Produkt fällt unter die Energieverbrauchskennzeichnungsverordnung, zu bearbeiten",,,
Serie,Serie,STRING,False,PRODUCT_DETAILS,LOW,,"Urban, Timber, Loop, Barcelona, Villa",,,
Höhe 2,Maßangaben,FLOAT,False,PRODUCT_DETAILS,LOW,,,,,
Materialzusammensetzung,Material,STRING,False,PRODUCT_DETAILS,LOW,,"Obermaterial: 50% Polyacryl, 50% Polyester",,,
Durchmesser 2,Maßangaben,FLOAT,False,PRODUCT_DETAILS,LOW,,,,,
Besondere Merkmale,Produktdetails,STRING,False,TITLE,MEDIUM,,"BxTxH: 40x40x75 cm, BxTxH: 50x17,5x15,5 cm, BxTxH: 26,5x26,5x50 cm, BxTxH: 32,5x32,5x61 cm, BxTxH: 75x35x80 cm",,,
Eigenschaften,Produktdetails,STRING,True,PRODUCT_DETAILS,LOW,,"UV-beständig, frostbeständig, witterungsbeständig, feuchtigkeitsresistent",,,
Höhe 3,Maßangaben,FLOAT,False,PRODUCT_DETAILS,LOW,,,,,
Fassungsvermögen,Produktdetails,FLOAT,False,"VARIATION_THEME, PRODUCT_DETAILS",MEDIUM,,,,,
Set-Info,Produktdetails,STRING,False,TITLE,LOW,,"1x Ø 13 cm, Höhe 15 cm & 1x Ø 16 cm, Höhe 11 cm, 3, 3er-Set, 2er-Set, Ø 29 + 39 cm",,,
Lieferzustand,Lieferung & Montage,STRING,False,PRODUCT_DETAILS,LOW,,"montiert, zerlegt, teilmontiert, nur Füße zu montieren, teilmontiert, nur einhaken und Füße montieren, Bausatz mit Vorbohrungen",,,
Gewicht,Maßangaben,FLOAT,True,PRODUCT_DETAILS,LOW,,,,,
Serie Technischer Name,Serie,STRING,False,,LOW,,"15.4.12620.Lorella, 15.4.12681.Aspen, Schildmeyer Serie 1500, 15.4.12620.Coletta, 15.4.12681.Almeida",,,
Pflegehinweise,Hinweise,STRING,True,PRODUCT_DETAILS,LOW,,"Bitte beachten Sie die Pflegehinweise gemäß dem beiliegenden Produkt- und Materialpass., feucht abwischbar, pflegeleicht, trocken abwischbar",,,
Art Herstellung,Wissenswertes,STRING,False,PRODUCT_DETAILS,LOW,,"handgefertigt, maschinell",,,
Breite,Maßangaben,FLOAT,False,"VARIATION_THEME, TOPINFO, PRODUCT_DETAILS",MEDIUM,,,,,
Relevanz WEEE-Richtlinie,Product Compliance,STRING,False,,LOW,,"Produkt fällt nicht unter die WEEE-Richtlinie, Produkt fällt unter die WEEE-Richtlinie",,,
Herstelleradresse (EWR) am Produkt,Product Compliance,STRING,False,,LOW,,"Produkt verfügt über eine Kennzeichnung mit der Herstelleradresse (EWR), Produkt verfügt nicht über eine Kennzeichnung mit der Herstelleradresse (EWR)",,,
Wohnstil,Allgemein,STRING,True,PRODUCT_DETAILS,LOW,,"Modern, klassisch, Landhaus, Klassik, vintage",,,
