name,attributeGroup,type,multiValue,featureRelevance,relevance,description,exampleValues,allowedValues,recommendedValues,reference
Ergänzende Maßangaben,Maßangaben,STRING,False,PRODUCT_DETAILS,LOW,,"Alle Maße sind ca.-Maße, Materialstärke 1,8 cm, Alles ca.-Maße (inkl. Fußhöhe)",,,
Sitzhöhe,Maßangaben,FLOAT,False,PRODUCT_DETAILS,LOW,,,,,
Themen,Allgemein,STRING,True,PRODUCT_DETAILS,LOW,,"Erste eigene Wohnung, Wohnidee-Haus",,,
Höhe Fachinnenmaß,Maßangaben,FLOAT,False,PRODUCT_DETAILS,LOW,,,,,
Breite Fachinnenmaß,Maßangaben,FLOAT,False,PRODUCT_DETAILS,LOW,,,,,
Anzahl Fächer,Ausstattung & Funktionen,INTEGER,False,PRODUCT_DETAILS,LOW,,,,,
Tiefe Fachinnenmaß,Maßangaben,FLOAT,False,PRODUCT_DETAILS,LOW,,,,,
Serie,Serie,STRING,False,PRODUCT_DETAILS,LOW,,"Tilia, Siena, Klera Diele, Vivek, Karan",,,
Serie Technischer Name,Serie,STRING,False,,LOW,,"15_1_Musterkind Tilia, 15_1_Pinolino Jim, IMV Siena, Sia Luwo Rustic Diele, Sia Luwo Tessin Diele",,,
Herstellergarantie,Wissenswertes,STRING,False,PRODUCT_DETAILS,LOW,,"5 Jahre gemäß den Garantie-Bedingungen, 10 Jahre gemäß den Garantie-Bedingungen, 2 Jahre gemäß den Garantie-Bedingungen, 8  Jahre gemäß den Garantie-Bedingungen, 6 Jahre gemäß den Garantie-Bedingungen",,,
Höhe 2,Maßangaben,FLOAT,False,PRODUCT_DETAILS,LOW,,,,,
Breite 2,Maßangaben,FLOAT,False,PRODUCT_DETAILS,LOW,,,,,
Sprachen Pflegezusatzinformation Produkt,Product Compliance,STRING,True,,LOW,,"Französisch (FR), Englisch (EN), Deutsch (DE), Niederländisch (NL), Italienisch (IT)",,,
Set-Typ,Produktdetails,STRING,False,TITLE,LOW,,"Set, Spar-Set",,,
Tiefe 2,Maßangaben,FLOAT,False,PRODUCT_DETAILS,LOW,,,,,
Materialzusammensetzung,Material,STRING,False,PRODUCT_DETAILS,LOW,,,,,
Hinweis Maßangaben,Maßangaben,STRING,False,PRODUCT_DETAILS,LOW,,Alle Angaben sind ca.-Maße.,,,
Oberflächenbehandlung,Optik/Stil,STRING,False,"VARIATION_THEME, PRODUCT_DETAILS",LOW,,"lackiert, geölt, naturbelassen, gebeizt, lasiert",,,
Durchmesser,Maßangaben,FLOAT,False,"VARIATION_THEME, PRODUCT_DETAILS",LOW,,,,,
Holzart,Material,STRING,False,"VARIATION_THEME, PRODUCT_DETAILS",LOW,,"Kiefer, Mango, Fichte, Buche, Zypresse",,,
Belastbarkeit maximal,Maßangaben,FLOAT,False,PRODUCT_DETAILS,LOW,,,,,
Lieferumfang,Lieferung & Montage,STRING,True,PRODUCT_DETAILS,LOW,,"mit Aufbauanleitung, Aufbauanleitung, Montagematerial, Inkl. Aufbauanleitung zur Selbstmontage",,,
Markeninformationen,Produktdetails,STRING,False,PRODUCT_DETAILS,LOW,,"Seit 2001 begeistert uns Home affaire mit Landhausmöbeln zum Verlieben. Ob modern, romantisch oder natürlich traditionell – der Fantasie für wunderschönes Einrichten sind kaum Grenzen gesetzt.",,,
Art Herstellung,Wissenswertes,STRING,False,PRODUCT_DETAILS,LOW,,"handgefertigt, maschinell",,,
Set-Info,Produktdetails,STRING,False,TITLE,LOW,,"3er-Set, 2er-Set",,,
Gewicht,Maßangaben,FLOAT,False,PRODUCT_DETAILS,LOW,,,,,
Pflegehinweise,Hinweise,STRING,True,PRODUCT_DETAILS,LOW,,"feucht abwischbar, trocken abwischbar, pflegeleicht, Bitte beachten Sie die Pflegehinweise gemäß dem beiliegenden Produkt- und Materialpass., Bitte die Pflegehinweise gemäß unserem beiliegenden Produkt- und Materialpass beachten.",,,
Anzahl Teile,Produktdetails,INTEGER,False,"TITLE, VARIATION_THEME",LOW,,,,,
Anzahl Klappen,Ausstattung & Funktionen,INTEGER,False,PRODUCT_DETAILS,LOW,,,,,
Breite,Maßangaben,FLOAT,False,"VARIATION_THEME, PRODUCT_DETAILS",HIGH,,,,,
Material,Material,STRING,False,"VARIATION_THEME, FILTER, PRODUCT_DETAILS",MEDIUM,,"Massivholz, MDF, Geflecht Wasserhyazinthe, FSC®-zertifiziertes Massivholz, Metall",,,
Wohnraum,Allgemein,STRING,True,,MEDIUM,,"Schlafzimmer, Flur, Wohnzimmer, Arbeitszimmer, Esszimmer",,,
Lieferzustand,Lieferung & Montage,STRING,False,PRODUCT_DETAILS,LOW,,"montiert, zerlegt, teilmontiert, nur Füße zu montieren, teilmontiert, nur einhaken und Füße montieren, teilmontiert,nur einhaken und Füße montieren",,,
Farbe,Farbe,STRING,False,"VARIATION_THEME, TOPINFO, PRODUCT_DETAILS",HIGH,,"natur, weiß, grau, bunt, rosa",,,
Höhe,Maßangaben,FLOAT,False,"VARIATION_THEME, PRODUCT_DETAILS",HIGH,,,,,
Tiefe,Maßangaben,FLOAT,False,"VARIATION_THEME, PRODUCT_DETAILS",HIGH,,,,,
Hinweis Zubehör,Hinweise,STRING,True,PRODUCT_DETAILS,LOW,,Pflegehinweise für naturbelassene/gelackte Möbel aus Naturholz: Mit einem mäßig feuchten Tuch säubern. Keine ätzende oder lösungsmittelhaltige Reinigungsmittel oder Politur verwenden.,,,
Wohnstil,Allgemein,STRING,True,PRODUCT_DETAILS,LOW,,"Ethno, Landhaus, Vintage, Scandi, skandinavisch",,,
Oberflächenoptik,Optik/Stil,STRING,False,"VARIATION_THEME, PRODUCT_DETAILS",LOW,,"matt, glänzend, Klavierlackoptik, hochglänzend, seidenmatt",,,
Hinweis Lieferumfang,Lieferung & Montage,STRING,True,PRODUCT_DETAILS,LOW,,"Das Label des FSC® weist nach, dass Sie mit dem Kauf dieser Produkte vorbildlich Waldwirtschaft - nach den strengen ökologischen, sozialen und wirtschaftlichen Standards des Forest Stewardship Council® - fördern und die Waldressourcen schonen.",,,
Oberflächenbearbeitung,Optik/Stil,STRING,False,"VARIATION_THEME, PRODUCT_DETAILS",LOW,,"gefräst, ummantelt, geriffelt, gebürstet, geschliffen",,,
