name,attributeGroup,type,multiValue,featureRelevance,relevance,description,exampleValues,allowedValues,recommendedValues,reference
Streubilder,Produktdetails,STRING,True,PRODUCT_DETAILS,LOW,,"grob, fein, ohne",,,
Serie Technischer Name,Serie,STRING,False,,LOW,,"Blau Zwiebelmuster, 10430-800001-15030, 10430-800001-15035, 02013-800001-15035, 02013-800001-15030",,,
Durchmesser,Maßangaben,FLOAT,False,"VARIATION_THEME, PRODUCT_DETAILS",LOW,,,,,
Gewicht,Maßangaben,FLOAT,False,PRODUCT_DETAILS,LOW,,,,,
Serie,Serie,STRING,False,,LOW,,"Maria Weiß, Oval Oak, Maria Theresia Weiß, Artikel-Nr.: 02001-720002-15030, Tero",,,
Fassungsvermögen,Maßangaben,FLOAT,False,"VARIATION_THEME, PRODUCT_DETAILS",LOW,,,,,
Besondere Merkmale,Artikelbezeichnung,STRING,False,TITLE,LOW,,"Elephant, zum individuellen Befüllen, Edelstahl 18/0, individuell zu Befüllen, Kunststoff, Lieferung ohne Gewürze, inkl. 6 befüllte Gläser",,,
Set-Typ,Artikelbezeichnung,STRING,False,TITLE,LOW,,"Set, Packung, Spar-Set",,,
Lieferumfang,Produktdetails,STRING,True,PRODUCT_DETAILS,LOW,,"Gewürzgläser, Gewürzständer, Gewürze, Deckel, Halterung",,,
Material Deckel,Material,STRING,True,PRODUCT_DETAILS,LOW,,"Edelstahl, Kunststoff, Holz, Bambus, VG10 Formdamast-Mehrlagenstahl",,,
Farbe,Farbe,STRING,False,"VARIATION_THEME, PRODUCT_DETAILS",HIGH,,"weiß, transparent, bunt, silberfarben, blau",,,
Anzahl Teile,Artikelbezeichnung,INTEGER,False,"TITLE, VARIATION_THEME",HIGH,,,,,
Material Unterteil,Material,STRING,True,PRODUCT_DETAILS,LOW,,"Glas, Porzellan, Bambus, Kunststoff, VG10 Formdamast-Mehrlagenstahl",,,
Oberflächenoptik,Produktdetails,STRING,False,"VARIATION_THEME, PRODUCT_DETAILS",LOW,,"glänzend, Klavierlackoptik, hochglänzend, matt, seidenmatt",,,
Breite,Maßangaben,FLOAT,False,"VARIATION_THEME, PRODUCT_DETAILS",LOW,,,,,
Höhe,Maßangaben,FLOAT,False,"VARIATION_THEME, PRODUCT_DETAILS",LOW,,,,,
Pflegehinweise,Hinweise,STRING,True,,LOW,,"spülmaschinengeeignet, spülmaschinenfest, Handwäsche",,,
Materialeigenschaften,Material,STRING,True,PRODUCT_DETAILS,LOW,,"rostfrei, lebensmittelecht, bruchfest, doppelwandig, geruchsneutral",,,
Geschlecht,Allgemein,STRING,False,NAVIGATION,HIGH,,,"neutral, männlich, weiblich",,
Grundfarbe,Farbe,STRING,False,FILTER,HIGH,,,"lila, gelb, natur, schwarz, grün, silberfarben, grau, blau, braun, orange, weiß, goldfarben, rot, bunt, rosa",,
Zielgruppe,Allgemein,STRING,False,NAVIGATION,HIGH,,,"zielgruppenunabhängig, Babys, Jugendliche, Kinder, Erwachsene",,
