name,attributeGroup,type,multiValue,featureRelevance,relevance,description,exampleValues,allowedValues,recommendedValues,reference
Farbe,Farbe & Material,STRING,False,"VARIATION_THEME, TOPINFO, PRODUCT_DETAILS",HIGH,,"schwarz, weiß, violett, azur, kupferfarben",,,
Besondere Merkmale,Artikelbezeichnung,STRING,False,TITLE,HIGH,,"Leichtes Austauschen der Aufsätze - mit nur einem Klick, Keramikborsten, Dampf-Glättungsbürste, Glätten und Bürsten in einem Schritt, Entfernung von Läusen und Nissen ohne Einsatz von chemischen Mitteln",,,
Lieferumfang,Hinweise,STRING,True,PRODUCT_DETAILS,MEDIUM,,"Bedienungsanleitung, Batterien, Schutzabdeckung, Aufbewahrungstasche, hitzebeständige Matte",,,
Spannung,Stromversorgung,STRING,False,PRODUCT_DETAILS,MEDIUM,,"220-240, 100-240, 120-240, 230, 110",,,
Anzahl Geschwindigkeitsstufen,Technische Daten,INTEGER,False,PRODUCT_DETAILS,LOW,,,,,
Anzahl Temperaturstufen,Technische Daten,INTEGER,False,PRODUCT_DETAILS,LOW,,,,,
Aufheizzeit,Technische Daten,FLOAT,False,PRODUCT_DETAILS,LOW,,,,,
Batterie-/Akku-Technologie,Stromversorgung,STRING,False,PRODUCT_DETAILS,LOW,,"1,5-V-Mignon (LR6/AA), 1,2-V-Micro (HR03/AAA), 4,5-V-Flachbatterie (3LR12), 6-V-Flatpack (J), Nickel-Metallhydrid (NiMH)",,,
CE-Kennzeichnung am Produkt,Product Compliance,STRING,False,,LOW,,"Produkt verfügt über eine CE-Kennzeichnung, Produkt verfügt nicht über eine CE-Kennzeichnung",,,
Frequenz,Stromversorgung,STRING,False,PRODUCT_DETAILS,LOW,,"50/60, 50, 60",,,
Gewicht,Maßangaben,FLOAT,False,PRODUCT_DETAILS,LOW,,,,,
Herstelleradresse (EWR) am Produkt,Product Compliance,STRING,False,,LOW,,"Produkt verfügt über eine Kennzeichnung mit der Herstelleradresse (EWR), Produkt verfügt nicht über eine Kennzeichnung mit der Herstelleradresse (EWR)",,,
Herstellergarantie,Hinweise,INTEGER,False,PRODUCT_DETAILS,LOW,,,,,
Herstellertechnologien,Ausstattung & Funktionen,STRING,False,PRODUCT_DETAILS,LOW,,"Ionen-Technologie, Quattro-ION-Technologie, 3-Phasen-System",,,
Material Borsten,Material,STRING,False,PRODUCT_DETAILS,LOW,,"keramikbeschichtet, Keramik, Hartplastik, Silikon",,,
Relevanz CE-Pflicht,Product Compliance,STRING,False,,LOW,,"Produkt fällt unter die CE-Pflicht, Produkt fällt nicht unter die CE-Pflicht",,,
Serie,Serie,STRING,False,,LOW,,Keratin Protect Haarstyling-Serie,,,
Serie Technischer Name,Serie,STRING,False,,LOW,,MS#003082 Remington,,,
Set-Info,Artikelbezeichnung,STRING,False,,LOW,,,,,
Set-Typ,Artikelbezeichnung,STRING,False,,LOW,,"Set, Spar-Set",,,
Spannungsanpassung,Stromversorgung,STRING,False,PRODUCT_DETAILS,LOW,,"automatisch, manuell",,,
Sprachen Bedienungs-/Aufbauanleitung,Hinweise,STRING,True,PRODUCT_DETAILS,LOW,,"Französisch (FR), Estnisch (ET), Deutsch (DE), Spanisch (ES), Niederländisch (NL)",,,
Sprachen CE-Konformitätserklärung,Product Compliance,STRING,True,,LOW,,"Englisch (EN), Deutsch (DE), Französisch (FR), Italienisch (IT), Norwegisch (NO)",,,
Sprachen am Produkt,Product Compliance,STRING,True,,LOW,,"Estnisch (ET), Deutsch (DE), Französisch (FR), Italienisch (IT), Norwegisch (NO)",,,
Temperatur minimal,Technische Daten,INTEGER,False,PRODUCT_DETAILS,LOW,,,,,
Typ Netzstecker,Stromversorgung,STRING,False,PRODUCT_DETAILS,LOW,,"Euroflachstecker (Typ C-CEE 7/16), Schutzkontaktstecker (Typ F-CEE 7/4), Konturenstecker (Typ C-CEE 7/17), Schutzkontaktstecker (Typ EF-CEE 7/7), kein Netzanschluss vorhanden",,,
Breite,Maßangaben,FLOAT,False,"VARIATION_THEME, PRODUCT_DETAILS",MEDIUM,,,,,
Temperatur maximal,Technische Daten,INTEGER,False,PRODUCT_DETAILS,MEDIUM,,,,,
Haartypen,Ausstattung & Funktionen,STRING,True,PRODUCT_DETAILS,MEDIUM,,"alle Haartypen, dickes Haar, mitteldickes Haar, mittellanges Haar, langes Haar",,,
Ausstattung,Ausstattung & Funktionen,STRING,True,PRODUCT_DETAILS,MEDIUM,,"Abschaltautomatik, Ionen-Funktion, keramikbeschichtete Borsten, Ein- / Ausschalter, kühle Enden",,,
Kabellänge,Technische Daten,FLOAT,False,"VARIATION_THEME, PRODUCT_DETAILS",LOW,,,,,
Höhe,Maßangaben,FLOAT,False,"VARIATION_THEME, PRODUCT_DETAILS",MEDIUM,,,,,
Tiefe,Maßangaben,FLOAT,False,"VARIATION_THEME, PRODUCT_DETAILS",MEDIUM,,,,,
Relevanz Gefahrgut,Product Compliance,STRING,False,,LOW,,"Produkt fällt nicht unter die Gefahrgutvorschriften., Produkt fällt unter die Gefahrgutvorschriften., Produkt fällt unter die Gefahrgutvorschriften gemäß Sicherheitsdatenblatt (Abschnitt 14).",,,
UN-Test 38.3 Lithiumbatterien,Product Compliance,STRING,False,,LOW,,"UN-Test 38.3 ist nicht vorhanden., UN-Test 38.3 ist vorhanden.",,,
