name,attributeGroup,type,multiValue,featureRelevance,relevance,description,exampleValues,allowedValues,recommendedValues,reference
Herstellungsland,Hinweise,STRING,False,PRODUCT_DETAILS,LOW,,"Made in Germany, Made in Norway, Made in Austria, Made in Europe, Made in Italy",,,
Sicherheitsfunktionen,Produktdetails,STRING,True,PRODUCT_DETAILS,LOW,,"Aufbohrschutz, Schlagschutz, Schneidschutz, Anti-Picking-Schutz, Eissprayschutz",,,
Breite,Maße & Gewicht,FLOAT,False,"VARIATION_THEME, PRODUCT_DETAILS",MEDIUM,,,,,
Länge,Maße & Gewicht,INTEGER,False,"VARIATION_THEME, TOPINFO, PRODUCT_DETAILS",HIGH,,,,,
Details Schließzylinder,Produktdetails,STRING,True,PRODUCT_DETAILS,LOW,,"Schließautomatik, Staubschutzklappe",,,
Sicherheitsstufe,Produktdetails,INTEGER,False,PRODUCT_DETAILS,MEDIUM,,,,,
Details Schlüssel,Produktdetails,STRING,True,PRODUCT_DETAILS,MEDIUM,,"Wendeschlüssel, mit LED-Beleuchtung, kodiert",,,
Anbringungsort Halterung,Produktdetails,STRING,True,PRODUCT_DETAILS,LOW,,"Rahmen, Sattelstütze, Flaschenhalteraufnahme, Sattelklemmbolzen, Türrahmen",,,
Schließzylinder,Produktdetails,STRING,False,PRODUCT_DETAILS,MEDIUM,,"PLC 5-Stiftzylinder, IN-X-Zylinder, Scheibenschließzylinder, Abus X-Plus Zylinder, Messing-Schließzylinder",,,
Gewicht,Maße & Gewicht,INTEGER,True,PRODUCT_DETAILS,HIGH,,,,,
Lieferumfang,Hinweise,STRING,True,PRODUCT_DETAILS,LOW,,"Schlüssel, Halterung, Bedienungsanleitung, Montageanleitung, Transporttasche",,,
Serie Technischer Name,Serie,STRING,False,,LOW,,Jaka BKL Elm,,,
Materialeigenschaften,Farbe & Material,STRING,True,"FILTER, NAVIGATION, SEARCH, PRODUCT_DETAILS",MEDIUM,,"gehärtet, korrosionsgeschützt",,,
Durchmesser,Maße & Gewicht,FLOAT,False,"VARIATION_THEME, TOPINFO, PRODUCT_DETAILS",MEDIUM,,,,,
Ummantelung,Farbe & Material,STRING,True,PRODUCT_DETAILS,MEDIUM,,"Kunststoff-Ummantelung, Textilschlauch, Gummi-Beschichtung, 2-Komponenten-Ummantelung, Kunstfaser-Ummantelung",,,
Anzahl Teile,Produktdetails,INTEGER,False,"TITLE, VARIATION_THEME",LOW,,,,,
Einsatzbereich,Produktdetails,STRING,True,PRODUCT_DETAILS,MEDIUM,,"Fahrrad, Türen, Garage, innen, Fenster",,,
Material,Farbe & Material,STRING,False,"VARIATION_THEME, FILTER, NAVIGATION, SEARCH, PRODUCT_DETAILS",MEDIUM,,"Stahl, Kunststoff, Textil, Aluminium, Zink-Druckguss",,,
Set-Info,Produktdetails,STRING,True,TITLE,LOW,,"mit Halterung, mit Halterung und Transporttasche, mit Transporttasche",,,
Herstellertechnologien,Produktdetails,STRING,True,"FILTER, NAVIGATION, SEARCH, PRODUCT_DETAILS",LOW,,"Power-Cell-Technologie, Link-Protection-Shield, Versand durch Sportscheck, Power-Link-Technologie, ARMADON 360° ATTACK PROTECTION",,,
Anbringungsart Halterung,Produktdetails,STRING,True,PRODUCT_DETAILS,LOW,,"Schrauben, Stahlringbügel, Klettband, Klettbänder, Anti-Rutsch-Klettbänder",,,
Serie,Serie,STRING,True,,LOW,,"Toronto, Elm,  G 100, GS 70 ",,,
Besondere Merkmale,Produktdetails,STRING,False,TITLE,LOW,,"4 Stellringe, mit Halterung - 80 cm Länge, 100x118x20 mm, Stahl verzinkt, Auto Lenkradkralle mit Schloss - mit Schlüssel - universell verwendbar für PKW LKW Wohnmobil Lenkräder - 36x19x11cm - Lenkrad Wegfahrsperre, Länge 1.40 m",,,
Art Verschluss,Produktdetails,STRING,True,"NAVIGATION, PRODUCT_DETAILS",HIGH,,"Schlüssel, Zahlenkombination, Bolzenverschluss, digital, Vorhängeschloss",,Zahlenkombination,
Set-Typ,Produktdetails,STRING,False,TITLE,LOW,,"Set, Packung, Spar-Set",,,
Farbe,Farbe & Material,STRING,False,"VARIATION_THEME, PRODUCT_DETAILS",HIGH,,"schwarz, weiß, blau, rot, grün",,,
Anzahl Schlüssel,Produktdetails,INTEGER,False,PRODUCT_DETAILS,MEDIUM,,,,,
Geschlecht,Produktdetails,STRING,False,NAVIGATION,HIGH,,,"neutral, männlich, weiblich",,
Grundfarbe,Farbe & Material,STRING,True,FILTER,HIGH,,,"lila, gelb, natur, schwarz, grün, silberfarben, grau, blau, braun, orange, weiß, goldfarben, rot, bunt, rosa",,
Zielgruppe,Produktdetails,STRING,False,NAVIGATION,HIGH,,,"zielgruppenunabhängig, Babys, Jugendliche, Kinder, Erwachsene",,
