name,attributeGroup,type,multiValue,featureRelevance,relevance,description,exampleValues,allowedValues,recommendedValues,reference
Breite,Maßangaben,FLOAT,False,"VARIATION_THEME, PRODUCT_DETAILS",HIGH,,,,,
Material,Material,STRING,False,"VARIATION_THEME, FILTER, PRODUCT_DETAILS",HIGH,,"Holz, Kunststoff, Silikon, Stahl, Stahlblech",,,
Tiefe,Maßangaben,FLOAT,False,"VARIATION_THEME, PRODUCT_DETAILS",MEDIUM,,,,,
Anzahl Batterien,Stromversorgung,INTEGER,False,"VARIATION_THEME, PRODUCT_DETAILS",LOW,,,,,
Farbe,Farbe,STRING,False,VARIATION_THEME,LOW,,"bunt, grün, rot, braun, hellblau",,,
Länge,Maßangaben,FLOAT,False,"VARIATION_THEME, PRODUCT_DETAILS",LOW,,,,,
Set-Typ,Artikelbezeichnung,STRING,False,TITLE,LOW,,"Set, Packung, Spar-Set",,,
Ausstattung,Produktdetails,STRING,True,PRODUCT_DETAILS,HIGH,,"<ul><li>1 Brückenmodul mit Kurbel</li><li>2 Rampengleise</li><li>Wasserbasierende Farben auf den Holzelementen</li></ul>, </li><li>Lokführerfigur</li></ul>, <ul><li>3 Teile</li><li>B/T/H: ca. 41/7/10 cm</li><li>Zugfähre </li><li>2 spezielle Anschlussgleise</li></ul>, <ul><li>3 Teile</li><li>Werkstatt</li><li>1 Tunnel</li><li>1 Figur</li><li>Passend zur BRIO® Spielzeugeisenbahn</li></ul>, <ul><li>2 Teile</li><li>Waschanlage</li><li>Rotierende Bürsten</li><li>1 Figur</li><li>Kompatibel mit allen BRIO®-Zügen</li></ul>",,,
Serie Technischer Name,Serie,STRING,False,,HIGH,,"15_1_Brio, 15_1_Hape_Eisenbahn, 15_1_Eichhorn, 15_1_EverEarth Holz",,,
Batterie-/Akku-Technologie,Stromversorgung,STRING,False,PRODUCT_DETAILS,LOW,,"1,5-V-Mignon (LR6/AA), 1,5-V-Knopfzelle (A76/LR44/V13GA), 4,5-V-Flachbatterie (3LR12), 6-V-Flatpack (J), 1,2-V-Micro (HR03/AAA)",,,
Serie,Serie,STRING,False,,LOW,,,,,
Set-Info,Artikelbezeichnung,STRING,False,,LOW,,,,,
Höhe,Maßangaben,STRING,False,"VARIATION_THEME, PRODUCT_DETAILS",HIGH,,"11, 15, 16, 1, 5",,,
Besondere Merkmale,Artikelbezeichnung,STRING,False,TITLE,LOW,,Made in Europe,,,
Art Stromversorgung,Stromversorgung,STRING,True,PRODUCT_DETAILS,LOW,,"Batteriebetrieb, Solarbetrieb, externes Netzteil, Akku (fest eingebaut), internes Netzteil",,,
Lieferumfang,Produktdetails,STRING,True,PRODUCT_DETAILS,LOW,,"inkl. Batterien, Aufkleber, inkl. Demobatterien, Werkzeug, inkl. Demobatterie",,,
Warnhinweise,Hinweise,STRING,True,"LEGAL, PRODUCT_DETAILS",LOW,,"Es liegen keine Warnhinweise vor, Achtung! Enthält Lithium-Akku. Unbedingt Bedienungsanleitung beachten., Achtung! Nicht geeignet für Kinder unter 3 Jahren. Erstickungsgefahr aufgrund verschluckbarer Kleinteile. Aufbau durch einen Erwachsenen. Nicht in Ohrnähe anwenden. Missbrauch kann zu Gehörschäden führen., Achtung! Nicht in Ohrnähe anwenden. Missbrauch kann zu Gehörschäden führen., Achtung! Bitte lassen Sie Ihr Kind niemals unbeaufsichtigt mit dem Spielbogen zurück. Bitte stellen Sie den Artikel dem Kind nur in vollständig aufgebautem Zustand zur Verfügung",,,
Grundfarbe,Farbe,STRING,False,FILTER,HIGH,,,"lila, gelb, natur, schwarz, grün, silberfarben, grau, blau, braun, orange, weiß, goldfarben, rot, bunt, rosa",,
Zielgruppe,Allgemein,STRING,False,NAVIGATION,HIGH,,,"zielgruppenunabhängig, Babys, Jugendliche, Kinder, Erwachsene",,
Geschlecht,Allgemein,STRING,False,NAVIGATION,HIGH,,,"neutral, männlich, weiblich",,
Altersempfehlung,Hinweise,STRING,False,"LEGAL, PRODUCT_DETAILS",HIGH,,,"ab 15 Jahren, ab 11 Jahren, ab 6 Monaten, ab 12 Monaten, ab 13 Jahren, ab 10 Jahren, ab 12 Jahren, ab 14 Jahren, ab 16 Jahren, für Erwachsene, ab 17 Jahren, ab 18 Jahren, ab 18 Monaten, ab 3 Monaten, ab 4 Jahren, ab 9 Monaten, ab 3 Jahren, Es liegt keine Altersempfehlung vor, ab 5 Jahren, ab 2 Jahren, ab 6 Jahren, ab 7 Jahren, ab 8 Jahren, ab 9 Jahren, ab Geburt",,
