name,attributeGroup,type,multiValue,featureRelevance,relevance,description,exampleValues,allowedValues,recommendedValues,reference
Anzahl Rollen,Ausstattung & Funktionen,INTEGER,False,"VARIATION_THEME, PRODUCT_DETAILS",LOW,,,,,
Anzahl Zierkissen,Ausstattung & Funktionen,INTEGER,False,PRODUCT_DETAILS,LOW,,,,,
Art Rollen,Ausstattung & Funktionen,STRING,False,PRODUCT_DETAILS,LOW,,"Hartbodenrollen, Doppelrollen, Teppichbodenrollen, Sicherheitsdoppelrollen, Kugellagerrollen",,,
GS-Zeichen,Hinweise,STRING,False,PRODUCT_DETAILS,LOW,,"GS steht für geprüfte Sicherheit. Das GS-Zeichen ist ein gesetzlich geregeltes,freiwilliges Prüfzeichen für Produktsicherheit. Bei der GS-Prüfung wird durch ein unabhängiges Prüfunternehmen kontrolliert,dass ein Produkt bei bestimmungsgemäßem oder vorhersehbarem Gebrauch keine Gefahr für die Sicherheit und die Gesundheit von Personen darstellt.",,,
Serienhinweise,Hinweise,STRING,False,PRODUCT_DETAILS,LOW,,"Die Polstermöbel aus der Serie »montanaa« sind wahlweise mit Winkelfüßen oder Metallkufen erhältlich, Der Stressless® Bequemsessel »Mayfair« ist mit Classic Base, Signature Base oder mit einem Home Office Gestell erhältlich. Außerdem gibt es Ausführung mit integrierter Fußstütze., Die Möbel aus der Serie »run« sind mit Füßen in verschiedenen Fußfarben erhältlich, Der Stressless® Bequemsessel »Reno« ist mit Classic Base, Signature Base oder mit einem Home Office Gestell erhältlich. Außerdem gibt es Ausführung mit integrierter Fußstütze., Die Möbel aus der Serie »sherry« sind mit Füßen in verschiedenen Formen und Farben erhältlich",,,
Stärke Sitzfläche,Maßangaben,FLOAT,False,PRODUCT_DETAILS,LOW,,,,,
Herstellergarantie,Wissenswertes,STRING,False,PRODUCT_DETAILS,LOW,,"10 Jahre gemäß den Garantie-Bedingungen, 5 Jahre gemäß den Garantie-Bedingungen, 2 Jahre gemäß den Garantie-Bedingungen, 8  Jahre gemäß den Garantie-Bedingungen, 7 Jahre gemäß den Garantie-Bedingungen",,,
Serie,Serie,STRING,False,PRODUCT_DETAILS,MEDIUM,,"montanaa, Mayfair, Consul, Garda, Admiral",,,
Serie Technischer Name,Serie,STRING,False,,MEDIUM,,"Willi Schillig montanaa, Rolf Benz hs, Ekornes Mayfair, Ekornes View, Ekornes Reno",,,
Bezug Zierkissen,Material,STRING,True,PRODUCT_DETAILS,LOW,,"Struktur fein, Samtoptik, Boucle, Anilinleder, Baumwollmix",,,
Set-Typ,Produktdetails,STRING,False,TITLE,LOW,,"Set, Spar-Set",,,
Materialzusammensetzung,Material,STRING,True,PRODUCT_DETAILS,LOW,,"Obermaterial: 100% Polyester, Korpus/Basismaterial: 100% Polyester. Sitzfläche: 100% Polyester, Sitzfläche: 100% Kunststoff, Obermaterial: 100% Polypropylen, Kissen: 100% Polyacryl. Füllung: 100% Synthetik",,,
Anzahl Teile,Produktdetails,INTEGER,False,"TITLE, VARIATION_THEME",LOW,,,,,
