name,attributeGroup,type,multiValue,featureRelevance,relevance,description,exampleValues,allowedValues,recommendedValues,reference
Serie Technischer Name,Serie,STRING,False,,LOW,,MS#002292 Home affaire,,,
Anzahl Einstellscheiben gesamt,Handhabung & Komfort,INTEGER,False,PRODUCT_DETAILS,LOW,,,,,
Anzahl Einstellräder gesamt,Handhabung & Komfort,INTEGER,False,PRODUCT_DETAILS,LOW,,,,,
Halsumfang minimal,Maße & Gewicht,FLOAT,False,PRODUCT_DETAILS,LOW,,,,,
Halsumfang maximal,Maße & Gewicht,FLOAT,False,PRODUCT_DETAILS,LOW,,,,,
Kompatible Kleidergrößen,Maße & Gewicht,STRING,True,PRODUCT_DETAILS,LOW,,"M, S, 36, 38, L",,,
Durchmesser Standfuß,Maße & Gewicht,FLOAT,False,PRODUCT_DETAILS,LOW,,,,,
Gewicht,Maße & Gewicht,FLOAT,False,PRODUCT_DETAILS,MEDIUM,,,,,
Serie,Serie,STRING,False,,LOW,,,,,
Sprachen Bedienungs-/Aufbauanleitung,Product Compliance,STRING,True,,LOW,,"Englisch (EN), Deutsch (DE), Niederländisch (NL), Französisch (FR), Italienisch (IT)",,,
Rückenlänge minimal,Maße & Gewicht,FLOAT,False,PRODUCT_DETAILS,MEDIUM,,,,,
Breite,Maße & Gewicht,FLOAT,False,"VARIATION_THEME, PRODUCT_DETAILS",LOW,,,,,
Weitere Vorteile,Allgemein,STRING,True,PRODUCT_DETAILS,MEDIUM,,"Die Schneiderbüste Tailormaid besteht aus 8 Elementen, die sich durch 9 Einstell-Rädchen und 2 Einstell-Scheiben einfach und schnell an ihre Körperform anpassen., Die Schneiderbüste besteht aus 4 Elementen, die sich durch 8 Einstell-Rädchen einfach und schnell an Ihre Körperform anpassen., Mobilität durch 5 Rollen, die bei Bedarf auch feststellbar sind., Höhenverstellbar von 132 bis 168 cm, Verzichten Sie auf lästige Anproben beim Schneidern.",,,
Brustumfang minimal,Maße & Gewicht,FLOAT,False,PRODUCT_DETAILS,MEDIUM,,,,,
Brustumfang maximal,Maße & Gewicht,FLOAT,False,PRODUCT_DETAILS,MEDIUM,,,,,
Hüftumfang maximal,Maße & Gewicht,FLOAT,False,PRODUCT_DETAILS,MEDIUM,,,,,
Besondere Merkmale,Artikelbezeichnung,STRING,False,TITLE,LOW,,"purple, fuchsia, weiß, Größe A, Größe B",,,
Taillenumfang minimal,Maße & Gewicht,FLOAT,False,PRODUCT_DETAILS,MEDIUM,,,,,
Ausstattung,Ausstattung,STRING,True,PRODUCT_DETAILS,MEDIUM,,"Nadelkissen, Rockabrunder, Höhenanpassung",,,
Details Füße,Handhabung & Komfort,STRING,True,PRODUCT_DETAILS,MEDIUM,,"3-Fuß-Ständer, 4-Fuß-Ständer, feststellbare Rollen, 5-Fuß-Ständer, Anti-Rutsch-Füße",,,
Farbe,Farbe & Material,STRING,False,"VARIATION_THEME, TOPINFO, PRODUCT_DETAILS",HIGH,,"grau, weiß, schwarz, grün, dunkellila",,,
Höhe,Maße & Gewicht,FLOAT,False,"VARIATION_THEME, PRODUCT_DETAILS",HIGH,,,,,
Verstellbare Elemente,Handhabung & Komfort,STRING,True,PRODUCT_DETAILS,MEDIUM,,"Brust, Taille, Hüfte, Rückenlänge, Hals",,,
Tiefe,Maße & Gewicht,FLOAT,False,"VARIATION_THEME, PRODUCT_DETAILS",LOW,,,,,
Anzahl Elemente,Handhabung & Komfort,INTEGER,False,PRODUCT_DETAILS,MEDIUM,,,,,
Hüftumfang minimal,Maße & Gewicht,FLOAT,False,PRODUCT_DETAILS,MEDIUM,,,,,
Rückenlänge maximal,Maße & Gewicht,FLOAT,False,PRODUCT_DETAILS,MEDIUM,,,,,
Taillenumfang maximal,Maße & Gewicht,FLOAT,False,PRODUCT_DETAILS,MEDIUM,,,,,
Material Bezug,Farbe & Material,STRING,True,PRODUCT_DETAILS,LOW,,"Nylon, Polyester, Baumwolle",,,
Motiv,Farbe & Material,STRING,False,"VARIATION_THEME, PRODUCT_DETAILS",LOW,,"uni, uni - rot",,,
Material Füße,Farbe & Material,STRING,True,PRODUCT_DETAILS,LOW,,"Holz, Kunststoff, Edelstahl, Metall",,,
Material,Farbe & Material,STRING,False,"VARIATION_THEME, FILTER, PRODUCT_DETAILS",LOW,,"Metall, Polyester, Styropor, Schaumstoff, MDF",,,
Produktkennzeichnungen,Product Compliance,STRING,True,,LOW,,"Artikelnummer, Seriennummer, Kennnummer der Partie, Rahmennummer, Typennummer",,,
Herstelleradresse (EWR) am Produkt,Product Compliance,STRING,False,,LOW,,"Produkt verfügt über eine Kennzeichnung mit der Herstelleradresse (EWR), Produkt verfügt nicht über eine Kennzeichnung mit der Herstelleradresse (EWR)",,,
Geschlecht,Allgemein,STRING,False,NAVIGATION,HIGH,,,"neutral, männlich, weiblich",,
Grundfarbe,Farbe & Material,STRING,False,FILTER,HIGH,,,"lila, gelb, natur, schwarz, grün, silberfarben, grau, blau, braun, orange, weiß, goldfarben, rot, bunt, rosa",,
Zielgruppe,Allgemein,STRING,False,NAVIGATION,LOW,,,"zielgruppenunabhängig, Babys, Jugendliche, Kinder, Erwachsene",,
