name,attributeGroup,type,multiValue,featureRelevance,relevance,description,exampleValues,allowedValues,recommendedValues,reference
Arbeitsspeicher (empfohlen),Systemanforderungen,INTEGER,False,PRODUCT_DETAILS,LOW,,,,,
Freier Festplattenspeicher (empfohlen),Systemanforderungen,INTEGER,False,PRODUCT_DETAILS,LOW,,,,,
Prozessor (minimal),Systemanforderungen,INTEGER,False,PRODUCT_DETAILS,LOW,,,,,
Set-Typ,Artikelbezeichnung,STRING,False,,LOW,,"Set, Packung, Spar-Set",,,
Warnhinweise,Hinweise,STRING,True,PRODUCT_DETAILS,LOW,,"Bei Medikamenteneinnahme sollten Sie zuvor Ihren Arzt befragen., WARNUNG Lassen Sie ihr Kind nie unbeaufsichtigt., Achtung. Benutzung unter unmittelbarer Aufsicht von Erwachsenen., Dieses Produkt ist für ein Kind geeignet,das nicht selbstständig sitzen,sich herum-drehen und sich nicht auf seine Hände oder Knie hochstemmen kann. Maximales Gewicht des Kindes: 9 kg., Nicht aufgeblasene Ballons sind von Kindern fernzuhalten. Geplatzte Ballons sind unverzüglich zu entfernen.",,,
Grafikkarte (minimal),Systemanforderungen,STRING,False,PRODUCT_DETAILS,LOW,,"DirectX 9 Grafikprozessor mit WDDM-Treiber, Bildschirmauflösung 800 x 600 oder höher. DirectX 9 Grafikprozessor mit WDDM-Treiber",,,
Set-Info,Artikelbezeichnung,STRING,False,,LOW,,,,,
Kurzbezeichnung,Artikelbezeichnung,STRING,False,,LOW,,Benutzerverwaltung von bis zu 15 User und 8 Schlösser,,,
Besondere Merkmale,Artikelbezeichnung,STRING,False,,LOW,,"360 Deluxe 1U 5D Box-Pack (1 Jahr), Antivirus PLUS 1User 1Device 12Monate, 360 Preminum 1U 10D Box-Pack - (1 Jahr), digitaler Schlüssel, USB-Stick",,,
Artikelhinweis,Hinweise,STRING,False,PRODUCT_DETAILS,LOW,,"Dieser Artikel wird in einer versiegelten Verpackung an Sie geliefert. Bitte beachten Sie, dass Ihr Widerrufsrecht erlischt, wenn Sie die Versiegelung nach Erhalt des Artikels entfernen.",,,
Produktart,Allgemein,STRING,False,"TITLE, PRODUCT_DETAILS",HIGH,,"Download-Code, Lizenzschlüssel, USB-Stick, DVD-ROM, CD-ROM",,,
Internetverbindung,Systemanforderungen,STRING,False,PRODUCT_DETAILS,MEDIUM,,"erforderlich, erforderlich (zur Aktivierung), nicht erforderlich",,,
Betriebssystem (erforderlich),Systemanforderungen,STRING,True,PRODUCT_DETAILS,LOW,,"Windows 10, Mac OS X 10.7 (Lion), Mac OS X 10.6 (Snow Leopard), Windows 8.1, macOS Mojave 10.14",,,
Freier Festplattenspeicher (minimal),Systemanforderungen,INTEGER,False,PRODUCT_DETAILS,LOW,,,,,
Kompatibilität,Allgemein,STRING,True,PRODUCT_DETAILS,HIGH,,"Windows 10, Mac, Windows 8, Windows 7, PC",,,
