name,attributeGroup,type,multiValue,featureRelevance,relevance,description,exampleValues,allowedValues,recommendedValues,reference
Eigenschaften,Produktdetails,STRING,True,PRODUCT_DETAILS,LOW,,"zur Befestigung von Babyschalen, Adapter werden einfach auf das Kinderwagengestell aufgesteckt, zur Befestigung von Autositzen",,,
Anzahl Teile,Artikelbezeichnung,INTEGER,False,"TITLE, VARIATION_THEME",LOW,,,,,
Serie,Serie,STRING,False,,HIGH,,"Moon Zubehör, Comfort Fix, Knorr-Baby Zubehör, Duo, Duett",,,
Gewicht,Gewicht,FLOAT,False,PRODUCT_DETAILS,MEDIUM,,,,,
Serie Technischer Name,Serie,STRING,False,,MEDIUM,,"15_1_tfk_Zubehör, 15_1_Moon_Black, 15_1_Hauck_Comfort Fix, 15_1_Hauck_Duett, 15_1_Hauck_Saturn R",,,
Breite,Maßangaben,FLOAT,False,"VARIATION_THEME, PRODUCT_DETAILS",MEDIUM,,,,,
Kompatibel mit folgenden Babyschalen,Produktdetails,STRING,True,PRODUCT_DETAILS,MEDIUM,,"Römer, BeSafe, Cybex: Aton 5m Aton Q i-Size, Aton M, Joie: I-Gemm, I-Level, Kiddy",,,
Höhe,Maßangaben,FLOAT,False,"VARIATION_THEME, PRODUCT_DETAILS",MEDIUM,,,,,
Kompatibel mit folgenden Kinderwagen,Produktdetails,STRING,True,PRODUCT_DETAILS,MEDIUM,,"duo, Hauck Geschwister-Kinderwagen »Duett 3«, Voletto Premium, babyGO »Vogue«, HeadSport 3, grey-yellow",,,
Tiefe,Maßangaben,FLOAT,False,"VARIATION_THEME, PRODUCT_DETAILS",MEDIUM,,,,,
Besondere Merkmale,Artikelbezeichnung,STRING,False,TITLE,MEDIUM,,"für Maxi Cosi, für Autositz, für Römer Babyschalen, passend für tfk duo- und für tfk mono-Kombieinheit, Made in Europa",,,
Warnhinweise,Hinweise,STRING,True,PRODUCT_DETAILS,LOW,,,,,
Lieferumfang,Produktdetails,STRING,True,PRODUCT_DETAILS,MEDIUM,,"2 Adapterteile, 1 Adapterteil",,,
Material,Material,STRING,False,"VARIATION_THEME, FILTER, PRODUCT_DETAILS",MEDIUM,,"Kunststoff, Aluminium, Edelstahl, Metall",,,
Farbe,Farbe,STRING,False,VARIATION_THEME,HIGH,,"schwarz, grau, hellblau, zyklam, edelstahlfarben",,,
Grundfarbe,Farbe,STRING,False,FILTER,HIGH,,,"lila, gelb, natur, schwarz, grün, silberfarben, grau, blau, braun, orange, weiß, goldfarben, rot, bunt, rosa",,
Geschlecht,Allgemein,STRING,False,NAVIGATION,HIGH,,,"neutral, männlich, weiblich",,
Zielgruppe,Allgemein,STRING,False,NAVIGATION,HIGH,,,"zielgruppenunabhängig, Babys, Jugendliche, Kinder, Erwachsene",,
Altersempfehlung,Hinweise,STRING,False,PRODUCT_DETAILS,LOW,,,"ab 15 Jahren, ab 11 Jahren, ab 6 Monaten, ab 12 Monaten, ab 13 Jahren, ab 10 Jahren, ab 12 Jahren, ab 14 Jahren, ab 16 Jahren, für Erwachsene, ab 17 Jahren, ab 18 Jahren, ab 18 Monaten, ab 3 Monaten, ab 4 Jahren, ab 9 Monaten, ab 3 Jahren, Es liegt keine Altersempfehlung vor, ab 5 Jahren, ab 2 Jahren, ab 6 Jahren, ab 7 Jahren, ab 8 Jahren, ab 9 Jahren, ab Geburt",,
