name,attributeGroup,type,multiValue,featureRelevance,relevance,description,exampleValues,allowedValues,recommendedValues,reference
Materialstärke,Maße & Gewicht,FLOAT,False,PRODUCT_DETAILS,LOW,,,,,
Serie,Serie,STRING,False,,LOW,,,,,
Set-Info,Produktdetails,STRING,False,,LOW,,,,,
Set-Typ,Produktdetails,STRING,False,,LOW,,"Set, Packung, Spar-Set",,,
Länge,Maßangaben,FLOAT,False,"VARIATION_THEME, PRODUCT_DETAILS",LOW,,,,,
Hinweis Maßangaben,Maßangaben,STRING,False,PRODUCT_DETAILS,MEDIUM,,Alle Angaben sind ca.-Maße.,,,
Breite,Maßangaben,FLOAT,False,"VARIATION_THEME, PRODUCT_DETAILS",HIGH,,,,,
Länge minimal,Maßangaben,FLOAT,False,"VARIATION_THEME, PRODUCT_DETAILS",MEDIUM,,,,,
Länge maximal,Maßangaben,FLOAT,False,"VARIATION_THEME, PRODUCT_DETAILS",HIGH,,,,,
Anzahl Teile,Artikelbezeichnung,INTEGER,False,VARIATION_THEME,LOW,,,,,
Tierart,Artikelbezeichnung,STRING,True,NAVIGATION,HIGH,,"Hunde, Katzen, Zwergkaninchen, Chinchillas, Ratten",,"Katzen, Hunde",
Optik,Produktdetails,STRING,True,PRODUCT_DETAILS,LOW,,"uni, kariert, gemustert, unifarben, geblühmt",,,
Material,Material,STRING,False,"TITLE, VARIATION_THEME, FILTER, PRODUCT_DETAILS",HIGH,,"Echtleder, Kunststoff, Nylon, Textil, Biothane",,,
Verschluss,Produktdetails,STRING,False,PRODUCT_DETAILS,LOW,,"Schnalle, Klickverschluss, Knoten, Klettverschluss, Druckknopf",,,
Besondere Merkmale,Artikelbezeichnung,STRING,False,TITLE,HIGH,,"in versch. Größen, Länge: 60 cm, Länge: 50 cm, Standard-Version, Lite-Version",,,
Ausstattung,Produktdetails,STRING,True,PRODUCT_DETAILS,LOW,,"Laschen, Reflektoren, Unterfütterung, Fleecerand, Neoprenpolsterung",,,
Farbe,Produktdetails,STRING,False,"VARIATION_THEME, TOPINFO, PRODUCT_DETAILS",HIGH,,"schwarz, rot, braun, blau, grün",,,
Pflegehinweise,Produktdetails,STRING,True,PRODUCT_DETAILS,LOW,,"40°C Maschinenwäsche, Handwäsche, trocknergeeignet, bügelfrei, mit einem feuchten Tuch reinigen",,,
Grundfarbe,Farbe,STRING,True,FILTER,HIGH,,,"lila, gelb, natur, schwarz, grün, silberfarben, grau, blau, braun, orange, weiß, goldfarben, rot, bunt, rosa",,
