name,attributeGroup,type,multiValue,featureRelevance,relevance,description,exampleValues,allowedValues,recommendedValues,reference
Ausschnittdetails,Passform/Schnitt,STRING,True,PRODUCT_DETAILS,LOW,,"eingefasste Kante, drapiert, geknotet, mit Innerbra, gefüttertes Dekolleté",,,
Herstellerpassform,Passform/Schnitt,STRING,False,PRODUCT_DETAILS,LOW,,"FALKE-Passform, Slim fit, Slim",,,
Rückenlänge,Maßangaben,FLOAT,True,PRODUCT_DETAILS,LOW,,,,,
Seitenlänge,Maßangaben,FLOAT,True,PRODUCT_DETAILS,LOW,,,,,
Zusätzlicher Ausschnitt,Passform/Schnitt,STRING,False,PRODUCT_DETAILS,LOW,,mit Knopf,,,
Ärmeldetails,Passform/Schnitt,STRING,True,PRODUCT_DETAILS,LOW,,"Ärmel mit Ärmelschlitz, angeschnitten, Raglanärmel, eng, mit Ärmelbesatz",,,
Rumpfabschluss,Passform/Schnitt,STRING,False,PRODUCT_DETAILS,LOW,,"normaler Saum, geformtes Bündchen, abgesteppt, Smokbündchen, ohne Bündchen",,,
Cupdetails,Körbchen / Cup,STRING,True,"FILTER, NAVIGATION, SEARCH, PRODUCT_DETAILS",LOW,,"nahtlos vorgeformt, mit Schale, ohne Schale, Spacer, Mittelnaht",,"nicht herausnehmbar, herausnehmbar, nicht gefüttert, gefüttert",
Ärmellänge,Maßangaben,FLOAT,True,PRODUCT_DETAILS,LOW,,,,,
Kapuze,Details,STRING,False,PRODUCT_DETAILS,LOW,,"ohne Kapuze, mit Kapuze",,,
Zusätzlicher Verschluss,Details,STRING,False,PRODUCT_DETAILS,LOW,,"Druckknöpfe im Schritt, Mit Rückenschlitz und Knopf",,,
Ärmelabschluss,Passform/Schnitt,STRING,False,PRODUCT_DETAILS,LOW,,"abgesteppt, Spitze, normaler Saum, abgesteppte Kante, eingefasste Kante",,,
Hosenlänge,Größentext,INTEGER,False,VARIATION_THEME,LOW,,,,,
Serie,Serie,STRING,False,,LOW,,"66 SUPPLY, Zero Feel, Mirage Spotlight",,,
Kragen,Passform/Schnitt,STRING,False,"NAVIGATION, PRODUCT_DETAILS",LOW,,"Stehkragen, ohne Kragen, runder Kragen, Blusenkragen, Rollkragen",,Rollkragen,
Applikationen,Details,STRING,True,PRODUCT_DETAILS,LOW,,"Spitze, Logostickerei, Logodruck, Print, Aufnäher",,,
Sprachen Materialzusammensetzung textiler Bestandteile,Product Compliance,STRING,True,,LOW,,"Französisch (FR), Italienisch (IT), Norwegisch (NO), Türkisch (TR), Englisch (EN)",,,
Erfüllung Brennverhalten nach Ländern,Product Compliance,STRING,True,,LOW,,"Produkt erfüllt die Vorgaben zum Brennverhalten für Großbritannien, Produkt erfüllt die Vorgaben zum Brennverhalten für die Niederlande",,,
Herstelleradresse (EWR) am Produkt,Product Compliance,STRING,False,,LOW,,"Produkt verfügt über eine Kennzeichnung mit der Herstelleradresse (EWR), Produkt verfügt nicht über eine Kennzeichnung mit der Herstelleradresse (EWR)",,,
Sprachen Pflegezusatzinformation Produkt,Product Compliance,STRING,True,,LOW,,"Französisch (FR), Italienisch (IT), Norwegisch (NO), Türkisch (TR), Englisch (EN)",,,
Anzahl Tragevarianten,Passform/Schnitt,INTEGER,False,PRODUCT_DETAILS,LOW,,,,,
Besondere Merkmale,Details,STRING,False,"TITLE, PRODUCT_DETAILS",MEDIUM,,"mit praktischer Druckknopfleiste, mit Druckknöpfen, mit Druckknöpfen im Schritt, mit praktischen Druckknöpfen, im 2er-Pack mit praktischer Druckknopfleiste",,,
Set-Typ,Artikelbezeichnung,STRING,False,,LOW,,"Packung, Set, Spar-Set",,,
Anzahl Teile,Artikelbezeichnung,INTEGER,False,VARIATION_THEME,LOW,,,,,
Rumpfabschlussdetails,Passform/Schnitt,STRING,True,PRODUCT_DETAILS,LOW,,"mit Druckknopf, mit Druckknöpfen, krempelbar, mit Kordelzügen, hinten",,,
Taschen,Details,STRING,True,PRODUCT_DETAILS,LOW,,"Ohne Taschen, Sonnenbrillentasche, Nahttasche, Knopftasche, Paspeltaschen",,,
Größenhinweis,Maßangaben,STRING,False,PRODUCT_DETAILS,LOW,,"Fällt klein aus, bitte eine Größe größer bestellen., Fällt groß aus, bitte eine Größe kleiner bestellen., Fällt eng aus, bitte eine Größe größer bestellen., Fällt sehr weit aus, bitte zwei Größen kleiner bestellen., Fällt sehr klein aus, bitte zwei Größen größer bestellen.",,,
Art Push-up-Effekt,Körbchen / Cup,STRING,True,PRODUCT_DETAILS,LOW,,"mit integriertem Kissen, mit herausnehmbaren Kissen, variabler Push-up Effekt, mit herausnehmbarer Vollschale, durch besondere Schnittform",,,
Farbe Packstück 3,Farbe,STRING,False,"VARIATION_THEME, PRODUCT_DETAILS",LOW,,"petrol, bordeaux, Rautenmuster, seaport, kariert",,,
Formeffekt,Passform/Schnitt,STRING,True,,LOW,,"leicht, mittel, stark",,stark,
Schnittdetails,Passform/Schnitt,STRING,True,PRODUCT_DETAILS,LOW,,"rückenfrei, Abnäher, Einsatz, Falten vorn, Unterbrustband vorn",,,
Produktkennzeichnungen,Product Compliance,STRING,True,,LOW,,"Artikelnummer, Seriennummer, Kennnummer der Partie, Rahmennummer, Typennummer",,,
Schnittform Länge,Passform/Schnitt,STRING,False,"VARIATION_THEME, PRODUCT_DETAILS",MEDIUM,,"kurz, lang, normal, Po-bedeckend, ca. Mitte Oberschenkel",,"3/4-Länge, ca. Mitte Oberschenkel, knieumspielend, mini, kniebedeckend, ca. Mitte Wade, 7/8-Länge, extralang, knöchellang, bodenlang, hüftlang, knöchelfrei, extrakurz, taillenlang, knielang, ca. Mitte Knie, kniefrei, wadenlang, hüftbedeckend, bauchfrei",
Auslieferung,Auslieferung,STRING,False,PRODUCT_DETAILS,LOW,,"liegend, hängend",,,
Stil,Optik/Stil,STRING,False,"FILTER, NAVIGATION, SEARCH, PRODUCT_DETAILS",MEDIUM,,"casual, feminin, sportlich, modisch, elegant",,"modisch, sportlich, klassisch, sexy, casual, elegant, feminin",
Passform,Passform/Schnitt,STRING,False,PRODUCT_DETAILS,LOW,,"figurbetont, sehr figurbetont, Basic, slim fit, tailliert",,,
Materialeigenschaften,Material,STRING,True,"FILTER, NAVIGATION, SEARCH, PRODUCT_DETAILS",LOW,,"pflegeleicht, elastisch, Lycra, Stretch, schnell trocknend",,"schnell trocknend, wärmend, elastisch, wasserabweisend, wärmeisolierend, kühlend, wasserdicht, antibakteriell, windabweisend, winddicht, atmungsaktiv",
Optik,Optik/Stil,STRING,True,PRODUCT_DETAILS,MEDIUM,,"bedruckt, unifarben, gestreift, mehrfarbig, glänzend",,"Paisley, Nadelstreifen, tarnfarben, ethno",
Trägerdetails,Passform/Schnitt,STRING,True,PRODUCT_DETAILS,LOW,,"verstellbar, elastisch, schmal, breit, abnehmbar",,,
