name,attributeGroup,type,multiValue,featureRelevance,relevance,description,exampleValues,allowedValues,recommendedValues,reference
Anzahl Teile,Artikelbezeichnung,INTEGER,False,"TITLE, VARIATION_THEME",LOW,,,,,
Set-Info,Artikelbezeichnung,STRING,False,TITLE,LOW,,,,,
Set-Typ,Artikelbezeichnung,STRING,False,TITLE,LOW,,"Set, Inhalt, Packung, Spar-Set",,,
Serie Technischer Name,Serie,STRING,False,,LOW,,"10430-800001-02000, Artikel-Nr.: 02001-720002-15670",,,
Warnhinweise,Hinweise,STRING,True,PRODUCT_DETAILS,LOW,,,,,
Serie,Serie,STRING,False,,LOW,,"Scaldino, Maria Weiß, Theo, Blau Zwiebelmuster",,,
Besondere Merkmale,Artikelbezeichnung,STRING,False,TITLE,LOW,,"1-flammig, 3-flammig, handgefertigt, Steinzeug in gusseisen Optik",,,
Material,Material,STRING,False,"VARIATION_THEME, FILTER, PRODUCT_DETAILS",HIGH,,"Porzellan, Glas, Aluminium, Metall, Hartporzellan",,,
Ausstattung,Produktdetails,STRING,True,PRODUCT_DETAILS,LOW,,"rustchfeste Füße, Griff, rutschfester Standfuß, Silikonfüße, Gummi-Griff",,,
Durchmesser,Maßangaben,FLOAT,False,"VARIATION_THEME, PRODUCT_DETAILS",LOW,,,,,
Farbe,Produktdetails,STRING,False,"VARIATION_THEME, PRODUCT_DETAILS",HIGH,,"weiß, transparent, silberfarben, gelb, schwarz",,,
Breite,Maßangaben,FLOAT,False,"VARIATION_THEME, PRODUCT_DETAILS",LOW,,,,,
Höhe,Maßangaben,FLOAT,False,"VARIATION_THEME, PRODUCT_DETAILS",LOW,,,,,
Pflegehinweise,Hinweise,STRING,True,PRODUCT_DETAILS,LOW,,"spülmaschinengeeignet, Handwäsche, spülmaschinenfest",,,
Materialeigenschaften,Material,STRING,True,PRODUCT_DETAILS,LOW,,"mikrowellengeeignet, bruchfest, doppelwandig, geruchsneutral, glänzend",,,
Grundfarbe,Farbe,STRING,False,FILTER,HIGH,,,"lila, gelb, natur, schwarz, grün, silberfarben, grau, blau, braun, orange, weiß, goldfarben, rot, bunt, rosa",,
Geschlecht,Allgemein,STRING,False,NAVIGATION,LOW,,,"neutral, männlich, weiblich",,
Zielgruppe,Allgemein,STRING,False,NAVIGATION,LOW,,,"zielgruppenunabhängig, Babys, Jugendliche, Kinder, Erwachsene",,
