name,attributeGroup,type,multiValue,featureRelevance,relevance,description,exampleValues,allowedValues,recommendedValues,reference
Farbe Textilelemente,Farbe,STRING,False,"VARIATION_THEME, PRODUCT_DETAILS",LOW,,"Prinzessin pink, Pirat schwarz-weiß, Prinzessin lila, Safari, rosa",,,
Set-Info,Produktdetails,STRING,False,TITLE,LOW,,"Bett, Vorhang und zwei Matratzen",,,
Raumgewicht Matratze,Ausstattung & Funktionen,INTEGER,False,PRODUCT_DETAILS,LOW,,,,,
Themen,Allgemein,STRING,True,PRODUCT_DETAILS,LOW,,"Erste eigene Wohnung, Wohnidee-Haus",,,
Optik,Optik/Stil,STRING,True,PRODUCT_DETAILS,LOW,,"fühlbare Struktur, Motiv, Holzoptik, Leinenoptik, kariert",,,
Härtegrad Matratze 2,Ausstattung & Funktionen,STRING,False,"VARIATION_THEME, PRODUCT_DETAILS",LOW,,"H3, Festpolsterung, flexibel, H1, H2",,,
Matratze Körpergewicht von,Ausstattung & Funktionen,INTEGER,False,"VARIATION_THEME, PRODUCT_DETAILS",LOW,,,,,
Matratze 2 Körpergewicht von,Ausstattung & Funktionen,INTEGER,False,"VARIATION_THEME, PRODUCT_DETAILS",LOW,,,,,
Art Leuchtmittel,Beleuchtung,STRING,False,"VARIATION_THEME, PRODUCT_DETAILS",LOW,,"LED-Beleuchtung, LED-Lichtleiste, Halogen-Beleuchtung, 3D-LED-Beleuchtung, RGB-LED-Lichtleiste",,,
Details Matratzenbezug,Produktdetails,STRING,True,PRODUCT_DETAILS,LOW,,"waschbar, mit Reißverschluss, abnehmbar, Rundumbezug, teilbar",,,
Anzahl Liegezonen Matratze,Ausstattung & Funktionen,INTEGER,False,PRODUCT_DETAILS,LOW,,,,,
Modell,Produktdetails,STRING,False,PRODUCT_DETAILS,LOW,,Tam Tam 31,,,
Anzahl Teile,Produktdetails,INTEGER,False,"TITLE, VARIATION_THEME",LOW,,,,,
Pflegehinweise Texttilelemente,Hinweise,STRING,True,PRODUCT_DETAILS,LOW,,"Handwäsche, waschbar, 30°C Maschinenwäsche, nicht trocknergeeignet, pflegeleicht",,,
Trittbreite Einstiegsleiter,Maßangaben,FLOAT,False,PRODUCT_DETAILS,LOW,,,,,
Details Stauräume,Produktdetails,STRING,True,PRODUCT_DETAILS,LOW,,"auf Rollen, Griffmulden, Soft-Close-Funktion, Taschen, Türen",,,
Oberflächenbehandlung,Optik/Stil,STRING,False,"VARIATION_THEME, PRODUCT_DETAILS",LOW,,"lackiert, geölt, gewachst, antikisiert, lasiert",,,
Anzahl Schubladen,Ausstattung & Funktionen,INTEGER,False,"VARIATION_THEME, PRODUCT_DETAILS",LOW,,,,,
Form Füße,Optik/Stil,STRING,False,PRODUCT_DETAILS,LOW,,"eckig, mehreckig, achteckig, baumförmig, quadratisch",,,
Details Bettgestell,Produktdetails,STRING,True,PRODUCT_DETAILS,LOW,,"Bettkasten, Ablagefach, Ablagefächer, Ablagefläche, Taschen",,,
Art Stauraum,Ausstattung & Funktionen,STRING,True,PRODUCT_DETAILS,LOW,,"Schubladen, Außenfächer, Schublade, Bettkasten, Innenfach",,,
Anzahl geschlossener Fächer,Ausstattung & Funktionen,INTEGER,False,PRODUCT_DETAILS,LOW,,,,,
Brüstungshöhe,Maßangaben,FLOAT,False,PRODUCT_DETAILS,LOW,,,,,
Materialstärke,Maßangaben,FLOAT,False,PRODUCT_DETAILS,LOW,,,,,
Breite Liegefläche 3,Maßangaben,FLOAT,False,PRODUCT_DETAILS,LOW,,,,,
Länge Liegefläche 3,Maßangaben,FLOAT,False,PRODUCT_DETAILS,LOW,,,,,
Hinweis Zubehör,Hinweise,STRING,True,PRODUCT_DETAILS,LOW,,"Vorhang: individuell an 3 Seiten zu befestigen., Mehrteiliges Vorhang-Set: Stoff individuell an 3 Seiten zu befestigen., kein zusätzlicher Lattenrost erforderlich, belüftete Spanplatten als Lattenrost verwendbar, Schubkasten bitte extra bestellen : Schubkasten (Artikelnummer: 11398270)",,,
Anzahl Liegezonen Lattenrost,Ausstattung & Funktionen,INTEGER,False,PRODUCT_DETAILS,MEDIUM,,,,,
Anzahl Federn Matratze pro m²,Ausstattung & Funktionen,INTEGER,False,PRODUCT_DETAILS,LOW,,,,,
